"formula_idx","wins","formula"
601,2,"Response ~  (log10PeakFluxSqr+log10Ta_opt+Beta_opt+log10PeakFlux)^2+PhotonIndex+log10NH+log10Ta+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
653,2,"Response ~  (Beta_optSqr+log10PeakFluxSqr+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
667,2,"Response ~  (log10Ta_optSqr+Beta_optSqr+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr+GammaSqr"
681,2,"Response ~  (Beta_optSqr+log10PeakFluxSqr+log10Ta_opt+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta+Gamma+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
791,2,"Response ~  (log10NHSqr+log10PeakFluxSqr+log10NH+PhotonIndex)^2+log10PeakFlux+Beta_opt+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
793,2,"Response ~  (log10TaSqr+log10PeakFluxSqr+log10NH+PhotonIndex)^2+log10PeakFlux+Beta_opt+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10Ta_optSqr+GammaSqr"
865,2,"Response ~  (PhotonIndexSqr+Gamma+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta_opt+log10PeakFluxSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
941,2,"Response ~  (log10NHSqr+PhotonIndexSqr+log10PeakFluxSqr+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta+log10Ta_opt+Gamma+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
976,2,"Response ~  (log10Ta_opt+log10Ta+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1013,2,"Response ~  (log10Ta_optSqr+log10NHSqr+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+GammaSqr"
1029,2,"Response ~  (log10PeakFluxSqr+Gamma+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1034,2,"Response ~  (log10Ta_optSqr+Gamma+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+GammaSqr"
1056,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
1079,2,"Response ~  (log10TaSqr+Beta_optSqr+log10Ta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10Ta_optSqr+GammaSqr"
1101,2,"Response ~  (log10Ta_optSqr+Beta_optSqr+Gamma+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr+GammaSqr"
1120,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10PeakFluxSqr+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
1137,2,"Response ~  (log10Ta_optSqr+log10TaSqr+Beta_optSqr+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+GammaSqr"
1139,2,"Response ~  (GammaSqr+log10Ta_optSqr+Beta_optSqr+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr"
1140,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10TaSqr+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr"
1230,2,"Response ~  (GammaSqr+PhotonIndexSqr+log10PeakFluxSqr+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta+log10Ta_opt+Gamma+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr"
1279,2,"Response ~  (Beta_optSqr+log10NHSqr+log10Ta_opt+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1280,2,"Response ~  (log10TaSqr+log10NHSqr+log10Ta_opt+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10Ta_optSqr+GammaSqr"
1336,2,"Response ~  (log10Ta_optSqr+Beta_optSqr+log10NHSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+GammaSqr"
