"formula_idx","wins","formula"
1890,1,"Response ~  (log10T90Sqr+log10FaSqr+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr"
2050,1,"Response ~  (log10FaSqr+log10NHSqr+log10TaSqr+log10Fa+log10PeakFlux)^2+PhotonIndex+log10Ta+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr"
2120,1,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10PeakFlux)^2+PhotonIndex+log10Ta+log10NH+log10Fa+Alpha+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr"
2247,1,"Response ~  (log10TaSqr+log10PeakFluxSqr+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10T90+PhotonIndexSqr+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
2249,1,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
2526,1,"Response ~  (log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10Fa+PhotonIndex)^2+log10PeakFlux+log10Ta+log10NH+Alpha+log10T90+PhotonIndexSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
2588,1,"Response ~  (AlphaSqr+log10FaSqr+log10PeakFluxSqr+Alpha+PhotonIndex)^2+log10PeakFlux+log10Ta+log10NH+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10T90Sqr"
2610,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+Alpha+PhotonIndex)^2+log10PeakFlux+log10Ta+log10NH+log10Fa+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr"
3016,1,"Response ~  (AlphaSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+log10T90Sqr"
3114,1,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr"
3150,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr"
