GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
070802A,0.6296,0.5378,-0.0918000000000001,3.2618680542416,2.44984831362751,-0.812019740614099,-0.235378389654548,0,0,0.661301667007368,0.607466316761707,3.58460229011756,3.05010531899925,0.6431928930333239,3.397368823602193,0.6611439823284413,0.6306596806900079,3.5829380039106615,3.272279730538745
070810A,0.5597,0.5011,-0.0586,2.62827335940335,2.17029736695272,-0.457975992450625,-0.144458370758712,0,0,0.58576871378988,0.529341114277142,2.85273123438509,2.38330471730126,0.6036119731581302,3.014319852166456,0.618373399077538,0.5864212346274207,3.1531096654470474,2.85852425519659
071003A,0.4406,0.4157,-0.0249,1.75803644059724,1.60435390455169,-0.153682536045546,-0.0590098510716811,0,0,0.463029542719711,0.413561810404442,1.90422020623857,1.59156323601814,0.3759571107233659,1.3766055704787363,0.3978534038139408,0.3495617387168475,1.4995015120665651,1.2364631086993954
071010B,0.3524,0.2894,-0.063,1.25112701591288,0.9471526498539,-0.303974366058979,-0.156112242192099,0,0,0.368735019707905,0.334761658330702,1.3374106565286,1.16153194515845,0.2898540155901992,0.9491892861644032,0.3058006794894271,0.2726350154683981,1.0220909221264844,0.8734194097475816
071020A,0.2775,0.4976,0.2201,0.894523514356592,2.14485046547696,1.25032695112037,0.397579142425374,0,0,0.325748026977652,0.250709563004037,1.11713244120319,0.781187189617792,0.4438160419881781,1.7785360889921198,0.4711365182390884,0.4286459398399859,1.958942448732771,1.6831561009563565
071112C,0.4464,0.2601,-0.1863,1.79511705399184,0.820119908460103,-0.974997145531741,-0.53567742487726,0,0,0.468792047975344,0.413765714602219,1.94301210202595,1.59278027817489,0.3816192190201048,1.407793396369394,0.4034789087825479,0.3497607952082222,1.532088663123382,1.2374884142400542
071117A,0.4439,0.3675,-0.0764,1.7790732888091,1.33077311528264,-0.448300173526464,-0.192339687885966,0,0,0.471238618861124,0.423879280778331,1.95963816417994,1.65386777368682,0.3791786550990967,1.3943004938119157,0.4058673138361573,0.359633917097081,1.5460522608461282,1.2889374092320058
080310A,0.4235,0.534,0.1105,1.65155109300921,2.41979442513709,0.768243332127879,0.224646056640402,0,0,0.455367557122026,0.374746889385939,1.85343219556098,1.36999205103075,0.5264886357189117,2.3611557372039575,0.5445336603979541,0.4988821555346255,2.503754434240016,2.154148638761005
080319B,0.3635,0.2871,-0.0764,1.30940445891927,0.9368678929189,-0.372536566000371,-0.192339687885966,0,0,0.411645596188705,0.291598875523964,1.58015380985846,0.957036274312355,0.3006901193994753,0.9984354242534366,0.3476910814049073,0.2304984032890242,1.2268506016715692,0.7001937027617924
080319C,0.5378,0.4698,-0.068,2.44984831362751,1.94985045748424,-0.499997856143266,-0.169499391019871,0,0,0.560254008791743,0.506899942733356,2.632904728349,2.21292022748133,0.4708462359721619,1.9569653535411489,0.4927664134678128,0.4406808100033395,2.1100431415598533,1.7585496814513513
080330A,0.4269,0.3997,-0.0272,1.6723909970469,1.51015188099533,-0.162239116051574,-0.0646331870513121,0,0,0.454169081142038,0.401017614490223,1.84556873921926,1.5177790439423,0.3625828204362414,1.304532411024259,0.3892035946739619,0.3373157739303273,1.4502116173029815,1.1742815164082856
080411A,0.1656,0.3075,0.1419,0.464198642935277,1.03001851985968,0.565819876924407,0.27872646056624,0,0,0.18216684164298,0.154778877644309,0.521131786255895,0.428166617987904,0.107495079412472,0.2808405824386999,0.1236680538120367,0.0969312230900264,0.3294378945045866,0.250061049013951
080413B,0.3618,0.3222,-0.0396,1.30038220828702,1.09990670376243,-0.200475504524594,-0.0954687673339963,0,0,0.380976504160067,0.331126011385137,1.40423272468313,1.14351245519039,0.2990305359331898,0.9908133113047796,0.3177511296068385,0.2690858039624503,1.0785052681814444,0.8581715394975047
080516A,0.4964,0.6232,0.1268,2.13617291651299,3.19952334664066,1.06335043012767,0.253207410069117,0,0,0.557186162147902,0.429208747416444,2.60733239698475,1.68663549005109,0.5677683075200793,2.69630932153921,0.6021885108605176,0.5297212176084394,3.0011838838023266,2.386267150352245
