GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
191221B,0.4884,0.332,-0.1564,2.07893130974161,1.14783047413053,-0.931100835611077,-0.433507600728124,0,0,0.520288919973522,0.463058482324672,2.31351483998984,1.90441373802248,0.4219804453829112,1.642289782455049,0.4567276809616757,0.3943674787061099,1.8623825851191416,1.479519217893678
200613A,0.4436,0.3474,-0.0962,1.77715423588467,1.22535857804652,-0.551795657838148,-0.247958087870284,0,0,0.471088492053803,0.401735067924206,1.95861525401326,1.52194184635796,0.373164864446925,1.361374474853291,0.4031172463366713,0.3275474318548383,1.5299809223645524,1.1259225170409666
200829A,0.2916,0.3522,0.0606,0.957041341480677,1.25009057227931,0.29304923079863,0.130238859896993,0,0,0.337647940888948,0.220157416649355,1.17594513584874,0.660188559020294,0.2075405719855435,0.612651674944573,0.2577159511239352,0.1296943396232813,0.8101557789359355,0.3480138043619527
201014A,0.4924,0.7451,0.2527,2.10742031038859,4.56032273693866,2.45290242655007,0.441143894446056,0,0,0.533511288305425,0.439276863000769,2.41594829400415,1.74964649582466,0.6679463105286076,3.6552853919697066,0.691660932345634,0.6373027779223915,3.9165553452897974,3.338132153817316
201015A,0.306,0.1541,-0.1519,1.02301917867827,0.425935889676569,-0.597083289001703,-0.418730809235143,0,0,0.389249982492307,0.261404755189084,1.45047334303628,0.82559633494823,0.2232312944292533,0.6719808326029155,0.313943264479982,0.1746388216072135,1.0603607335351133,0.4949918379922893
201020A,0.3568,0.5914,0.2346,1.2740499508959,2.90301301964209,1.6289630687462,0.417360398376425,0,0,0.380742662545171,0.334694607138283,1.4029385375466,1.16119824967581,0.4931916100978158,2.1130895247591304,0.5059215029198599,0.4814385612717741,2.205689855857764,2.0299716237453715
201021C,0.4631,0.316,-0.1471,1.90469140738191,1.07014134879104,-0.834550058590867,-0.403136751545126,0,0,0.487186246158454,0.42924637723192,2.07033841344412,1.68686828595784,0.3944127177561155,1.4797775148350745,0.4206578985327247,0.3575246761888933,1.6342555185333905,1.2778476632631248
201104B,0.4309,0.4704,0.0395,1.69711832649494,1.95392864296028,0.256810316465343,0.0869385647068241,0,0,0.443709400414138,0.408642691630362,1.77785389960672,1.56237501876202,0.3593265189583754,1.287317848831797,0.3732840708034157,0.3350742100714275,1.3620227204445166,1.1630881098395016
210204A,0.3878,0.2732,-0.1146,1.44230557039732,0.875858173799283,-0.566447396598037,-0.301967070064139,0,0,0.420155888026194,0.360621348206707,1.63121228407552,1.29414755915896,0.3123633149775494,1.0528788244889968,0.3476193745913525,0.2827485454162441,1.2264829544050442,0.917558161498638
210210A,0.3371,0.2343,-0.1028,1.17320151939997,0.715141676291705,-0.458059843108261,-0.267068224998549,0,0,0.369411522438072,0.304883105304697,1.34105449030584,1.01782317333155,0.2571188963736544,0.8076689420255716,0.2923266137562579,0.2220142885498886,0.9603183884183932,0.6673020668903609
210411C,0.3742,0.5827,0.2085,1.36700949468691,2.82560388668038,1.45859439199348,0.381271672446766,0,0,0.394791638269261,0.355740727569229,1.48194205673604,1.26851015416873,0.5024428842485364,2.180115431514283,0.5133910963658586,0.4926284135657836,2.261302597535064,2.109055062075364
210517A,0.4623,0.5423,0.08,1.89934569317074,2.48578021056035,0.586434517389611,0.168236228897329,0,0,0.501611097166369,0.442688947960214,2.17403051089279,1.77133449796998,0.5492841056668403,2.5422899393235654,0.5701851250376273,0.5388572540114317,2.716936357489034,2.4582569150047915
210610B,0.3416,0.3284,-0.0132,1.19583650097319,1.13010003741125,-0.0657364635619384,-0.0308607400626259,0,0,0.357956749171526,0.318952425608748,1.28011498697623,1.08426255195907,0.2620222471373137,0.8281938646690847,0.2798451090353551,0.2373446913181189,0.9047812572822892,0.7272082006129246
210619B,0.3018,0.4679,0.1661,1.00354914640076,1.93697331100145,0.933424164600686,0.317818402061818,0,0,0.337149426359673,0.246375116440672,1.17344886206013,0.763498588683849,0.2186548337165046,0.6544545221380138,0.2571727529910872,0.1582620236884246,0.8078931239468901,0.4396669131686932
211024B,0.2077,0.325,0.1173,0.613243782515912,1.11348903983665,0.500245257320735,0.236691673290815,0,0,0.318706744874593,0.121008390891923,1.08308381641139,0.321321162846115,0.116120321080873,0.306532812291973,0.2370769893591333,0.021658239364663,0.7261438662469404,0.0511343760039157
230116D,0.5795,0.6821,0.1026,2.79751938971333,3.809500785491,1.01198139577767,0.210412980663305,0,0,0.609042050904819,0.539207883161512,3.06482685265573,2.46105007805364,0.7181890454416466,4.226236340152135,0.7352300722200431,0.6949469542200468,4.435382005016476,3.953896790140261
230506C,0.405,0.6721,0.2671,1.54097270554931,3.70002318179801,2.1590504762487,0.459370176004696,0,0,0.415023539030101,0.390190867261874,1.60030049724453,1.45578796816973,0.6175305237157533,3.1450571590713396,0.6233124986225256,0.6089880285325883,3.200611322211807,3.0643212557822155
230818A,0.3781,0.534,0.1559,1.38836116008419,2.41979442513709,1.0314332650529,0.301606803459115,0,0,0.401580069273736,0.345655751143236,1.52104193200922,1.21643883583289,0.5045164456961118,2.195335362245633,0.5170003858069878,0.4872664088692079,2.288519230125834,2.070905193306672
231210B,0.5005,0.616,0.1155,2.16592046343224,3.13047501990161,0.964554556469376,0.233521459837409,0,0,0.53276972908378,0.473216863537361,2.41012052820956,1.97315029405807,0.5695943742046292,2.7118838168600603,0.5867516219358666,0.5550884101179973,2.861460724622288,2.589950084740302
