GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
080411A,0.2515,0.3075,0.056,0.784431988540366,1.03001851985968,0.245586531319318,0.120977483169116,0,0,0.279218911688708,0.222302967467518,0.902036784300081,0.668410703952169,0.1493707332330054,0.4104923441257959,0.1796358717379149,0.117491695431969,0.5122927555803558,0.3106649796240666
080413B,0.3576,0.3222,-0.0354,1.27824276625008,1.09990670376243,-0.178336062487655,-0.084925707493637,0,0,0.402127781345655,0.325915506560876,1.52422335896119,1.11794904111677,0.2652169551710416,0.8416918031026992,0.3138350064450954,0.2306219612130491,1.059847204546169,0.7006774811633578
080516A,0.5223,0.6232,0.1009,2.32889425758537,3.19952334664066,0.870629089055284,0.207316168334135,0,0,0.541601859844498,0.505732435551493,2.48018122582097,2.20429458269586,0.5941458709964111,2.92776839281151,0.6062683788937853,0.5837406337557869,3.0389490887792645,2.834781590090768
080603A,0.4503,0.4298,-0.0205,1.82033047380154,1.69029559170462,-0.130034882096921,-0.0483347935810016,0,0,0.490329822200647,0.429032248781346,2.09264322925388,1.68554385482622,0.366432268777601,1.325049850022341,0.4101391836390175,0.3432108868002294,1.5712196808084935,1.2039964304239017
080603B,0.4344,0.5669,0.1325,1.71894235440222,2.68892648118996,0.969984126787745,0.262944824662066,0,0,0.454554615438792,0.403590963546448,1.84809594478739,1.5327420658628,0.5389403906559802,2.458918989722152,0.551598470591989,0.5195908154996185,2.561217268250985,2.308192825845449
080710A,0.4985,0.266,-0.2325,2.15137438020451,0.845015419179474,-1.30635896102503,-0.708047720059708,0,0,0.519089767739255,0.473177260509545,2.30437834771216,1.97287918680185,0.4190598644176891,1.6245802982521842,0.4415409841460053,0.3914110076873373,1.7640187458849534,1.462697149412726
080810A,0.5056,0.6385,0.1329,2.20331760085281,3.35010760630697,1.14679000545416,0.263623365038486,0,0,0.520471733158893,0.487200730678296,2.31490993419384,2.07044081658565,0.5836574577804248,2.8340472239623415,0.5929976303917035,0.5721018206835236,2.9173973968189277,2.7333767684840633
080916A,0.5265,0.2276,-0.2989,2.36124369047053,0.688884694790918,-1.67235899567962,-0.990215022279335,0,0,0.557724419731429,0.500009830539227,2.61180603834317,2.16234924119858,0.4496319116774913,1.8159952096141407,0.483724570094961,0.4207083862248156,2.0459626250253837,1.63456177435283
080928A,0.4786,0.4301,-0.0485,2.01023222066338,1.69215462407529,-0.31807759658809,-0.118149824584219,0,0,0.493980006433896,0.458165432384558,2.11874600343078,1.87187433421887,0.3973318736866154,1.4965017434655032,0.4141246695277986,0.3750202105840113,1.5949241598405162,1.3714840638740915
081007A,0.3555,0.1845,-0.171,1.26725307714517,0.529325746418779,-0.737927330726395,-0.482518085145953,0,0,0.371390038741515,0.347290213908408,1.35174396782253,1.22479609670439,0.2629240516265564,0.8319940196527171,0.2802737307467595,0.2539601241842344,0.9066620861947788,0.7945688465163843
081008A,0.4577,0.4725,0.0148,1.86879820182136,1.96824674346324,0.0994485416418853,0.0335041356857861,0,0,0.479913527168617,0.442503471931376,2.01935047449583,1.77015118482013,0.3745120241248345,1.3687107123526543,0.3987660599250438,0.3579195607570172,1.5047596583800598,1.2799197502544346
