"","log10Ta","log10PeakFlux","log10NH","log10Fa","Alpha","PhotonIndex","log10T90","Gamma","Beta","log10Fluence","log10TaSqr","log10PeakFluxSqr","log10NHSqr","log10FaSqr","AlphaSqr","PhotonIndexSqr","log10T90Sqr","GammaSqr","BetaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","Redshift_crosscheck","log10z"
"161219B",4.0135,0.72427587,21.16590877,-10.13667714,0.871656,1.29,0.841359470454855,1.86204,0.73,-5.823908741,16.10818225,0.524575535864257,447.995694059963,102.752223440599,0.759784182336,1.6641,0.707885758524074,3.4671929616,0.5329,33.9179130234962,0.0495608715658856,0.0277,0.03841,0.008668,0,0.0175472517963205,0.212121212,0.0198648132987547,"161219B",0.1475,0.0597526942092988
"170113A",3.78434886690276,0.113943352,20.06405721,-10.7362379371296,1.34536440168464,1.52,1.80250006776439,1.98053,0.892959106408838,-6.091514981,14.3212963464282,0.0129830874649959,402.566391726153,115.26680504266,1.81000537332027,2.3104,3.24900649429064,3.9224990809,0.79737596571847,37.1065547637474,0.543566918166863,2.10351762254052,0.744739374495909,0.480045770444224,0.248448535400006,0.00877362590591064,0.1,0.0599386321664952,"170113A",1.968,0.472463896606989
"170202A",3.77629,0.672097858,21.7153121,-10.65364703,1.1958,1.68,1.66464197555613,1.99768,1.04,-5.48148606,14.2603661641,0.451715530728188,471.554779600406,113.500195039828,1.42993764,2.8224,2.7710329067834,3.9907253824,1.0816,30.0466894259743,0.107617659076501,0.04485,0.068655,0.059155,0,0.00797602354051679,0.042424242,0.0168005602426795,"170202A",3.645,0.666985718329661
"170405A",3.6300738,0.609594409,20.79066861,-10.31069114,1.81152426,1.59,2.21669359916975,1.8473,0.612,-5.431798276,13.1774357934464,0.371605343484059,432.251901250839,106.310351784474,3.28162014456855,2.5281,4.91373051260016,3.41251729,0.374544,29.5044325111566,0.0933217274145018,0.048255345,0.035670699,0.072401387,0.0475,0.0213412521852701,0.072727273,0.0125337513552694,"170405A",3.51,0.65417654187796
"170519A",4.1513,-0.15490196,21.33992622,-11.06348626,1.37345,1.94,2.33525725643453,1.97351,0.975,-5.958607315,17.23329169,0.0239946172118416,455.392451075043,122.400728225209,1.8863649025,3.7636,5.45342645373014,3.8947417201,0.950625,35.5050011343715,0.0991498518293477,0.053,0.052235,0.066745,0.224423613,0.0478561412739919,0.157575758,0.0376012540900799,"170519A",0.818,0.259593878885949
"170531B",3.80257,-0.096910013,21.21643247,-11.39577395,1.02082,1.95,2.21518796949713,2.06685,0.99,-5.698970004,14.4595386049,0.00939155061966017,450.13700675407,129.863663919499,1.0420734724,3.8025,4.90705774020483,4.2718689225,0.9801,32.4782591064918,0.0233394026426705,0.08415,0.11435,0.107427,0.035,0.0263208776707414,0.084848485,0.0658021941113909,"170531B",2.366,0.527114111639805
"170604A",3.74723069757133,0,22.13069392,-10.6231256581255,1.13530632117545,0.92,2.43136376415899,1.88453,0.892959106408838,-5.619788758,14.0417379008209,0,489.767613380725,112.850798748325,1.28892044290093,0.8464,5.91152975366536,3.5514533209,0.79737596571847,31.5820256845432,0.0223211438643939,2.08465096866181,0.75589109199984,0.467401470206435,0.248494856363785,0.00464486077306445,0.078787879,0.04386812953948,"170604A",1.329,0.367169488534681
"170607A",3.90037352121122,1.11058971,21.70983536,-10.4976606173174,1.29093408850031,1.21,1.58771096501891,2.02817,0.90895177724753,-4.920818754,15.2129136049656,1.23340950395788,471.316951358306,110.200878436376,1.66651082085212,1.4641,2.52082610844128,4.1134735489,0.826193333361444,24.2144572097181,0.0174377429441569,2.0601407408659,0.751768961567231,0.472479003046899,0.252032264214351,0.0119343109944412,0.13,0.0166587833050111,"170607A",0.557,0.19228861256812
"170705A",3.63746,1.1430148,21.08891889,-10.18641901,0.774169,1.65,2.33705972632052,1.89159,0.66,-5.022276395,13.2311152516,1.30648283301904,444.742499948999,103.763132247289,0.599337640561,2.7225,5.46184816438937,3.5781127281,0.4356,25.2232601877742,0.0361306862537016,0.04055,0.06603,0.027333,0.005,0.00831185611850908,0.03030303,0.0075743532835811,"170705A",2.01,0.478566495593843
"170714A",4.28080232,-0.397940009,21.06857915,-10.075204,1.10229,1.76,3,1.84715,0.6815,-5.552841969,18.3252685029174,0.15835625076292,443.885027399815,101.509735641616,1.2150432441,3.0976,9,3.4119631225,0.46444225,30.8340539326878,0.0402097830832432,0.066395795,0.023936409,0.149576982,0,0.0282009404055501,0.103030303,0.131604388324606,"170714A",0.793,0.253580289562183
"170903A",4.41384,0.591064607,21.73970839,-11.26042766,0.971187,1.94,1.46538285144842,2.20256,1.14,-5.619788758,19.4819835456,0.349357369648064,472.614920882236,126.797231086093,0.943204188969,3.7636,2.1473469013191,4.8512705536,1.2996,31.5820256845432,0.0534696644965983,0.04095,0.065935,0.051271,0.005,0.0219340647280231,0.072727273,0.0337447149872822,"170903A",0.886,0.27554168840131
"171205A",5.48376,0,20.8771334,-12.42945706,1.13263,1.41,2.27737997466725,1.66173,0.67,-5.443697499,30.0716237376,0,435.854699001396,154.491402806384,1.2828507169,1.9881,5.18645954901543,2.7613465929,0.4489,29.6338424606189,0.080640728753299,0.0719,0.109545,0.115455,0.01,0.0219340647308353,0.084848485,0.0789626331522811,"171205A",0.0368,0.0156949885265181
"171222A",4.78231,-0.15490196,20.02880298,-12.10957898,0.718496,2.07,2.24254142829838,1.99001,1.34,-5.721246399,22.8704889361,0.0239946172118416,401.152948811657,146.641903072858,0.516236502016,4.2849,5.02899205763456,3.9601398001,1.7956,32.7326603580705,0.0563106258528354,0.20975,0.378455,0.126956,0.015,0.0277061870402603,0.103030303,0.0752025075597391,"171222A",2.409,0.532627001228891
"180115A",3.4820681055126,0.814247596,22.56252244,-10.3771702035951,1.28670027163863,1.53,0.698970004336019,2.06183,0.90895177724753,-5.853871964,12.1247982914281,0.662999147591779,509.067418855503,107.685661434383,1.65559758903492,2.3409,0.488559066961494,4.2511429489,0.826193333361444,34.2678169709052,0.080640728753299,2.0390338988208,0.719002864233565,0.47245864827633,0.252133725053043,0.0164505485439082,0.018181818,0.0217328347697396,"180115A",2.487,0.542451947375977
"180205A",3.21372,0.531478917,21.4933967,-10.30627305,1.09633,2.04,1.19033169817029,1.88733,1.03,-6,10.3279962384,0.282469839215493,461.966101703571,106.219264181156,1.2019394689,4.1616,1.41688955166897,3.5620145289,1.0609,36,0.0875106835217229,0.06455,0.088815,0.042095,0.005,0.0263208776911062,0.078787879,0.0232243038705776,"180205A",1.409,0.381836799998343
"180325A",3.7995646527048,0.004321374,21.81792086,-10.822594667307,1.50049130239241,1.58,2.32221929473392,1.99236,0.946859204936484,-5.619788758,14.4366915500838,1.8674273247876e-05,476.021670653223,117.128555332822,2.25147414855527,2.4964,5.3927024528345,3.9694983696,0.89654235397295,31.5820256845432,0.0507507175232146,2.11908338319288,0.743005228985951,0.484304527663187,0.262394148277443,0.00382325157840621,0.018181818,0.0287884599571287,"180325A",2.248,0.511616020569138
"180329B",4.02296,0.146128036,21.41988474,-11.14935376,1.50063,0.97,2.32221929473392,1.86768,0.77,-5.48148606,16.1842071616,0.0213534029052173,458.811462274885,124.308089265626,2.2518903969,0.9409,5.3927024528345,3.4882285824,0.5929,30.0466894259743,0.0910900482369355,0.04825,0.04314,0.069665,0,0.0239280706215504,0.339393939,0.075202507501554,"180329B",1.998,0.476831628512261
"180404A",4.20449,0.113943352,20.48730103,-11.62342304,1.17089,1.95,1.54654266347813,1.62007,0.72,-5.886056648,17.6777361601,0.0129830874649959,419.729503493839,135.103963166803,1.3709833921,3.8025,2.39179420995803,2.6246268049,0.5184,34.645662863465,1.08507712685514,0.0661,0.1242,0.10229,0.065,0.0202468290074633,0.072727273,0.0404936579440628,"180404A",1,0.301029995663981
"180620B",4.6659,0.556302501,21.21643247,-10.98296666,1.09835,1.3,2.29841638006129,1.99236,0.9,-5,21.77062281,0.309472472618855,450.13700675407,120.625556654672,1.2063727225,1.69,5.28271785613406,3.9694983696,0.81,25,0.059954291621591,0.0437,0.067125,0.059445,0.005,0.00789626330733186,0.121212121,0.0146227097949671,"180620B",1.1175,0.325823419002744
"180624A",4.171185481,0.146128036,21.1034582,-11.54363397,1.243849338,1.91,2.68699356626468,2.06008,0.95,-5.236572006,17.3987883169052,0.0213534029052173,445.355947999147,133.255485233338,1.54716117564304,3.6481,7.21993442514778,4.2439296064,0.9025,27.4216863740229,0.0343795484178418,0.088149935,0.099379055,0.123366444,0,0.0136142470679056,0.060606061,0.037601253750777,"180624A",2.855,0.586024382386976
"180720B",3.62033,1.831869774,21.24271531,-8.847711656,1.34127,1.36,1.68928221447305,1.8461,0.729,-4.065501549,13.1067893089,3.35574686889481,451.252953741708,78.2820015477183,1.7990052129,1.8496,2.85367440013496,3.40808521,0.531441,16.5283028449214,0.032760188740062,0.004975,0.00614,0.005375,0,0.00306056717510092,0.018181818,0.0100786866055382,"180720B",0.654,0.218535505216528
"180728A",3.8695,2.120573931,21.58733599,-9.42365865,1.1986,1.97,0.938519725176492,1.70111,0.8595,-4.528708289,14.97303025,4.49683379683679,466.013075145149,88.8053423517198,1.43664196,3.8809,0.880819274545358,2.8937752321,0.73874025,20.5091987668573,0.0148761559697317,0.009885,0.014745,0.0091,0.042486494,0.00533531304621856,0.018181818,0.00578261707263729,"180728A",0.117,0.0480531731156091
"181010A",3.15711,0.146128036,22.27837171,-9.928117993,1.07011,1.52,1.2148438480477,1.76613,1.115,-6.161150909,9.9673435521,0.0213534029052173,496.325846048928,98.5675268829304,1.1451354121,2.3104,1.47584557513934,3.1192151769,1.243225,37.9597805234715,0.0580681587729877,0.034615,0.057805,0.033375,0.007041969,0.0267023396704747,0.090909091,0.037601253750777,"181010A",1.39,0.378397900948138
"181020A",4.29043,0.886490725,20.65703194,-10.42365865,2.64643,1.25,2.37657695705651,1.93674,1.228,-5.091514981,18.4077895849,0.785865805511026,426.71296857018,108.65265965172,7.0035917449,1.5625,5.64811803281199,3.7509618276,1.507984,25.9235248017474,0.021146889716851,0.1418,0.047555,0.091985,0.029531206,0.00974847321620432,0.036363636,0.0102548874264469,"181020A",2.938,0.595275711802099
"181110A",3.7664,0.568201724,20.88432911,-10.39577395,1.92336,2.02,2.14113609012074,1.76057,1.7505,-5.004364805,14.18576896,0.322853199156572,436.155202374793,108.072116019499,3.6993136896,4.0804,4.58446375641752,3.0996067249,3.06425025,25.0436671015227,0.0342910112443923,0.0907,0.05473,0.07443,0.141485526,0.00797602353536826,0.03030303,0.0213412522066114,"181110A",1.505,0.398807730203264
"181201A",4.10957765924326,0.633468456,21.52664292,-10.4121418819559,1.37140325904256,1.58,0.602059991327962,1.89482,0.857424991072346,-6.327902142,16.8886285373513,0.401282284747024,463.396355405186,108.412698569981,1.88074689891256,2.4964,0.362476233157826,3.5903428324,0.735177615315413,40.0423455187282,0.0601790284455221,2.04505513728374,0.771564184832449,0.476259289948396,0.241822594939891,0,0.066666667,0.0382849130607791,"181201A",0.45,0.161368002234975
"190106A",4.19124,0.740362689,22.00215742,-10.43297363,1.26841,1.43,1.88536122003151,1.94587,1.9365,-5.22184875,17.5664927376,0.548136911263311,484.094931134461,108.846938764275,1.6088639281,2.0449,3.55458692999871,3.7864100569,3.75003225,27.2677043678766,0.0127388781590608,0.02855,0.031095,0.027005,0.225510462,0.00877362590478576,0.127272727,0.0143568424076625,"190106A",1.859,0.456214155357989
"190114A",3.74534,-0.301029996,21.6447605,-10.75202673,1.18375,2.06,1.8234742291703,1.83214,0.86,-6.096910013,14.0275717156,0.09061905849176,468.49565710236,115.606078802635,1.4012640625,4.2436,3.32505826444822,3.3567369796,0.7396,37.1723117066197,0.0664080102445273,0.03365,0.042215,0.04616,0,0.0394813165359268,0.133333333,0.105283510661638,"190114A",3.3765,0.641126932803509
"190719C",4.88123,0.740362689,20.95382587,-11.257,1.55953,1.64,2.26881190373978,1.5415,0.915,-5.292429824,23.8264063129,0.548136911263311,439.062818590281,126.720049,2.4321338209,2.6896,5.14750745455133,2.37622225,0.837225,28.0098134419647,0.0226602223459461,0.2175,0.1943,0.21085,0.22,0.025546734235364,0.09,0.0236887899489543,"190719C",2.469,0.54020429984206
"190829A",4.0838,1.255272505,22.04910001,-9.56068,1.03996,2.56,1.76492298464989,2.0913,1.16,-5.193820026,16.67742244,1.57570906180898,486.162811250982,91.4066020624,1.0815168016,6.5536,3.11495314174547,4.37353569,1.3456,26.9757664624786,0.0660733688053005,0.013585,0.0191599999999998,0.0096749999999999,0.075,0.0475009589564058,0.21,0.0651441723009837,"190829A",0.0785,0.0328201494385639
"191011A",3.15321333,0.255272505,21.65033473,-10.8132081,1.30602449,1.94,0.867467487859051,1.81479,0.94,-6.48148606,9.94275430448969,0.065164051808975,468.736993921044,116.925469413906,1.70569996847976,3.7636,0.752499842492494,3.2934627441,0.8836,42.0096615459743,0.0559978453466017,0.05719327,0.06597695,0.05756962,0.19,0.0526417553674108,0.17,0.0482549424451731,"191011A",1.722,0.434888120867316
"191221B",1.95518066,0.681241237,21.91952315,-8.11145684,1.15734724,1.24,1.68124123737559,1.843,1.39,-4.721246399,3.82273141323804,0.46408962298929,480.465495123386,65.7957320671828,1.33945263393562,1.5376,2.8265720982522,3.396649,1.9321,22.2901675600705,0.144764827301084,0.06184721,0.05366691,0.00551831,0.175,0.0228576043082148,0.05,0.0633346119989973,"191221B",1.148,0.332034277027518
"200205B",4.53640048,0.301029996,21.70983536,-11.7337376,1.56884903,1.36,2.66086547800387,1.90881,0.516,-5.26760624,20.5789293149442,0.09061905849176,471.316951358306,137.680598065654,2.46128727893194,1.8496,7.08020509203276,3.6435556161,0.266256,27.7476754996869,0.0051064352834491,0.10035241,0.08886983,0.19267266,0.18,0.0160849808046748,0.22,0.0434294481567233,"200205B",1.465,0.391816923613249
"200613A",4.27691178768328,0.146128036,21.7153121,-10.8499132525021,1.26447015236849,0.8,2.78067727443337,1.91015,0.90895177724753,-4.920818754,18.2919744396242,0.0213534029052173,471.554779600406,117.72061758682,1.5988847662308,0.64,7.73216610455018,3.6486730225,0.826193333361444,24.2144572097181,0.144764827301084,2.12441787915864,0.791206510898843,0.475263633957425,0.252361862795021,0.0114438598661619,0.018181818,0.0292454196125618,"200613A",1.2255,0.347427598618541
"200829A",2.97975,1.994317153,21.08966848,-8.6381,1.29833,0.83,1.1152775913959,1.88219,0.64,-4.292429824,8.8789100625,3.97730090675002,444.774116596306,74.61677161,1.6856607889,0.6889,1.24384410586984,3.5426391961,0.4096,18.4249537939647,0.0969169434308637,0.0095499999999999,0.00926,0.00866,0.0195,0.00851557807845467,0.03,0.00704023475700731,"200829A",1.25,0.352182518111362
"201014A",4.21448856400094,1.44870632,21.21643247,-11.2393356464327,1.31846645947583,1.41,1.57634135020579,2.1711,0.90895177724753,-4.420216403,17.7619138560947,2.09875000160794,450.13700675407,126.322665773172,1.73835380476273,1.9881,2.48485205236862,4.71367521,0.826193333361444,19.5383130493503,0.366834332160994,2.19764118258171,0.783269837299032,0.48030641636497,0.253090521637954,0.00464486077306445,0.066666667,0.0493516456810763,"201014A",4.56,0.745074791582057
"201015A",3.9333962103869,0.28780173,22.00679538,-10.8858524006175,1.05722450754366,2.25,1.53907609879278,1.70111,0.940937118924916,-6.173925197,15.471605747886,0.0828298357909929,484.299042897189,118.501782488029,1.11772365935092,5.0625,2.36875523787519,2.8937752321,0.885362661770721,38.1173523381515,0.0597638752654211,2.13091493371985,0.759474802424733,0.464636922956048,0.263007138523809,0.00382325157840621,0.042424242,0.0376012538590013,"201015A",0.426,0.154119525515847
"201020A",3.96908872,0.322219295,20.93258486,-11.0900559,1.55158826,2.25,1.15136985024746,2.0761,0.99,-6.036212173,15.7536652672312,0.103825274070297,438.173108921101,122.989339865125,2.40742612856983,5.0625,1.32565253205886,4.31019121,0.9801,36.4358573974734,0.145589617977987,0.04915322,0.04826492,0.08306159,1.04,0.0330441453884962,0.14,0.0413613792035401,"201020A",2.903,0.591398551281249
"201021C",3.41480412833463,0.113943352,21.63012977,-10.2006046649163,1.31686358053497,1.34,1.01283722470517,1.87322,0.860973764731452,-6.327902142,11.6608872348912,0.0129830874649959,467.86251386704,104.052335529913,1.73412968973938,1.7956,1.02583924374848,3.5089531684,0.74127582355585,40.0423455187282,0.0777158546563713,2.00882393187505,0.715586348888866,0.473826741706168,0.242773100393587,0.00464486077306445,0.03030303,0.0267321414553261,"201021C",1.07,0.315970345456918
"201104B",2.72159651,0.612783857,21.73058526,-9.38944702,1.19537497,1.47,0.937517892017347,1.55046,0.605,-5.744727495,7.40708756324418,0.375504055399796,472.218335742129,88.1617153413869,1.4289213189025,2.1609,0.87893979785265,2.4039262116,0.366025,33.001893991809,0.00811616012108338,0.02110237,0.02972805,0.02348264,0.175,0.0241274712225866,0.07,0.0317776449968039,"201104B",1.954,0.470410490975931
"201221A",3.69587,0,22.86332108,-10.8802,1.06263,1.4,1.64836001098093,1.45068,0.4,-5.744727495,13.6594550569,0,522.731450807172,118.37875204,1.1291825169,1.96,2.71709072580106,2.1044724624,0.16,33.001893991809,0.0600613222120642,0.08575,0.223272,0.0994399,0.525,0.0482549424451731,0.15,0.130288344570976,"201221A",5.7,0.826074802700826
"210204A",4.01302409337867,-0.045757491,21.59122827,-10.5374328737615,1.33231173940634,1.94,1.70070371714502,1.94856,0.881764236821753,-5.698970004,16.1043623740377,0.00209374798261508,466.181138207247,111.037491569029,1.77505457095996,3.7636,2.89239313351089,3.7968860736,0.777508169337848,32.4782591064918,0.124850885271266,2.06720387854658,0.762244293512681,0.474469518413596,0.24740766336211,0.00464486077306445,0.151515152,0.0493516456810763,"210204A",0.876,0.273232834043046
"210210A",3.72413045,0.84509804,21.12319546,-10.1403778,1.5451851,1.53,0.819543935541869,1.85188,0.965,-6.008773924,13.8691476086172,0.714190697211842,446.189386441365,102.827261926733,2.38759699326201,2.3409,0.671652262283455,3.4294595344,0.931225,36.1053640697424,0.0387784332904449,0.05799791,0.08857348,0.10645081,0.15,0.0354526107425099,0.58,0.0310210344226792,"210210A",0.715,0.234264124378789
"210222B",3.24642494,0.146128036,21.14612804,-10.4520599,1.37828029,2.37,1.1078880251828,1.98,0.56,-6.468521083,10.539274891054,0.0213534029052173,447.158731084074,109.245556153188,1.89965655780248,5.6169,1.22741587634344,3.9204,0.3136,41.8417650012155,0.043498889845402,0.04184217,0.04927183,0.005516005,0.64,0.0894135698123102,0.33,0.0930631031960335,"210222B",2.198,0.504878459410216
"210411C",2.93128506,0.681241237,21.05996459,-9.72925773,1.16829405,1.6,1.10720996964787,1.88408,1.21,-5.920818754,8.5924321029792,0.46408962298929,443.522108532054,94.6584559767648,1.3649109872654,2.56,1.22591391688763,3.5497574464,1.4641,35.0560947177181,0.0202577864893789,0.05048963,0.05901459,0.03209979,0.14,0.0361912068292397,0.4,0.0271434051424274,"210411C",2.826,0.582744965691277
"210517A",3.057651,0.176091259,21.15768338,-10.8415194,1.21043545,1.85,0.48572142648158,1.71079,0.66,-6.823908741,9.349229637801,0.0310081314962051,447.647566008328,117.538542900576,1.4651539786167,3.4225,0.235925304143301,2.9268024241,0.4356,46.5657305054962,0.199990220154871,0.25872455,0.32132806,0.08060357,0.22,0.0868588963917867,0.25,0.0579059309278577,"210517A",2.486,0.542327382773974
"210610A",3.15453451,0.380211242,21.35337952,-10.4044334,1.0816785,1.41,1.13417710757677,1.83562,0.88,-6,9.95108797478094,0.144560588543183,455.966816925155,108.252234375036,1.17002837736225,1.9881,1.2863577113512,3.3695007844,0.7744,36,0.100484314152503,0.85146569,1.28215864,0.07850685,0.195,0.0434294481903252,0.19,0.0723824136024763,"210610A",3.54,0.657055852857104
"210610B",2.89514,1.130333768,21.03780485,-9.19036,1.05139,0.98,1.84123429550604,1.91684,0.78,-4.443697499,8.3818356196,1.27765442708108,442.589232906684,84.4627169296,1.1054209321,0.9604,3.39014373094763,3.6742755856,0.6084,19.7464474626189,0.0158369132201676,0.0225999999999997,0.0283100000000001,0.01291,0.029,0.0120637356019594,0.11,0.0225189731613911,"210610B",1.13,0.328379603438738
"210619B",2.91049117,2.06069784,21.83430305,-8.55006175,1.12578835,1.41,1.78461729263288,1.92306,0.745,-4.022276395,8.47095885064797,4.24647558778067,476.736789679239,73.103555928813,1.26739940899572,1.9881,3.18485888116429,3.6981597636,0.555025,16.1787073977742,0.00197833385893328,0.01027813,0.01099582,0.00437126,0.07,0.00457152086517999,0.02,0.00830824226926174,"210619B",1.937,0.4679039465228
"210722A",3.6504,0.342422681,20.54058972,-10.3507,1.43908,1.62,1.70070371714502,1.83712,0.81,-5.602059991,13.32542016,0.117253292463228,421.91582604537,107.13699049,2.0709512464,2.6244,2.89239313351089,3.3750098944,0.6561,31.3830761427629,0.0911698773853533,0.0364819,0.0395981,0.048071,0.09,0.0347435585260231,0.14,0.0987032913012404,"210722A",1.145,0.331427296520743
"210731A",4.80200435,0.204119983,20.92054437,-11.9404653,1.74153741,1.3,1.35237549500052,2.06317,1.525,-5.657577319,23.0592457774189,0.0416649674599203,437.669176737139,142.574711580504,3.03295255042951,1.69,1.8289194794779,4.2566704489,2.325625,32.0081811204632,0.0513907268812215,0.16085961,0.11699725,0.27863334,0.235,0.0394813165204961,0.59,0.0814302152923456,"210731A",1.2525,0.352664799651101
"210822A",2.4985,1.442479769,21.53322281,-8.20842,1.267456,1.3,2.25719842613934,1.70788,0.77,-4.698970004,6.24250225,2.08074788397429,463.679684585104,67.3781588964,1.606444711936,1.69,5.09494473496593,2.9168540944,0.5929,22.0803190984918,0.10261648377714,0.017735,0.01621,0.008455,0.026,0.00868588963134467,0.4,0.010974950807848,"210822A",1.736,0.437116093048079
"211024B",3.43921565,-0.045757491,20.98677173,-8.56429146,1.92622006,1.63,2.78067727443337,2.08,1.07,-5.167491087,11.8282042872049,0.00209374798261508,440.444587647127,73.3470882118289,3.7103237195464,2.6569,7.73216610455018,4.3264,1.1449,26.7029641342244,0.0148638654800828,0.01916437,0.01167528,0.00965772,0.055,0.0191600506592421,0.09,0.096509884965017,"211024B",1.1137,0.325043347403704
"220101A",3.04134881,0.86332286,21.90370028,-8.69262974,1.20052929,1.13,2.23894889831176,1.62241,0.491,-4.602059991,9.24980258408842,0.74532636059858,479.772085956072,75.5618117967325,1.4412705761479,1.2769,5.01289216925145,2.6322142081,0.241081,21.1789561607629,0.0313174061528694,0.01431841,0.02317526,0.01255481,0.016,0,0.13,0.0178477184393304,"220101A",4.618,0.749581734865559
"220117A",3.43803362,0.278753601,21.99532933,-10.1070569,1.68612083,1.84,1.69731654173238,1.78537,1.2,-5.795880017,11.8200751722503,0.0777035700704672,483.794512335158,102.152599179838,2.84300345335989,3.3856,2.88088344283838,3.1875460369,1.44,33.5922251714599,0.0299157959458657,0.05084186,0.04500955,0.06200239,0.55,0.0542868101948971,0.18,0.0914304172328591,"220117A",4.961,0.775319121829478
"220521A",3.30131796,0.672097858,21.85427081,-10.6276115,1.71067512,1.97,1.13193929521042,2.02179,1.1,-6.091514981,10.8987002730186,0.451715530728188,477.609152636818,112.946126194932,2.92640936618701,3.8809,1.28128656804147,4.0876348041,1.21,37.1065547637474,0.0862659940924207,0.16334814,0.13206168,0.12291833,0.4,0.042893282151299,0.18,0.0369612324969336,"220521A",5.57,0.817565369559781
"220611A",5.53,0.431363764,20.42473959,-12.4941008,2.26249671,1.87,1.75587485567249,1.90103,0.32,-6.173925197,30.5809,0.186074696892248,417.169987319313,156.102554800561,5.11889136276082,3.4969,3.08309650878289,3.6139150609,0.1024,38.1173523381515,0.0942443169455569,0.22640221,0.81046481,0.50304248,0.35,0.0842660934455674,0.29,0.065802194705171,"220611A",2.3608,0.526442668529935
"230116D",3.79761,-0.22184875,20.98677173,-11.1278,1.57289,1.38,1.61278385671974,1.76412,0.84,-6.090443971,14.4218417121,0.0492168678765625,440.444587647127,123.82793284,2.4739829521,1.9044,2.60107176849578,3.1121193744,0.7056,37.0935077638903,0.118428290732434,0.1014,0.13824,0.23491,0.22,0.0641814505632158,0.22,0.144764827428965,"230116D",3.81,0.682145076373832
"230325A",3.7823081,0.51851394,22.22918251,-10.9066853,0.931411844,1.82,1.58035466110659,2.0855,1.025,-5.886056648,14.3058545633256,0.268856705974324,494.13655506289,118.955784233236,0.86752802314348,3.3124,2.49752085488133,4.34931025,1.050625,34.645662863465,0.131947893472792,0.1875455,0.20042492,0.05714513,0.18,0.0668145357246291,0.18,0.0526417553674108,"230325A",1.664,0.425534220498263
"230328B",3.66388,0.924279286,21.14580437,-10.1038,1.20938,1.22,1.28397928423848,1.89331,0.865,-5.366531544,13.4240166544,0.85429219852867,447.145042454311,102.08677444,1.4625999844,1.4884,1.64860280235356,3.5846227561,0.748225,28.799660812747,0.0861743624797326,0.0267,0.03231,0.02421,0.84,0.0201997433247832,0.29,0.0258508620217341,"230328B",0.09,0.0374264979406237
"230414B",4.8792574,-0.22184875,21.69224395,-11.9505263,2.06160972,1.6,1.41463914673701,2.02038,0.37,-6.327902142,23.8071527754548,0.0492168678765625,470.553447586312,142.815078846992,4.25023463759848,2.56,2.00120391548081,4.0819353444,0.1369,40.0423455187282,0.148027729903839,0.11074106,0.069549,0.21988187,2.19,0.0924030812423339,0.3,0.144764827428965,"230414B",3.568,0.659726095237792
"230506C",4.25859,0.380211242,20.96124782,-11.4531,1.14181,1.89,1.49136169383427,2.08995,1.11,-5.769551079,18.1355887881,0.144560588543183,439.373910171455,131.17349961,1.3037300761,3.5721,2.22415970183623,4.3678910025,1.2321,33.2877196531901,0.0886038540634792,0.1023,0.11841,0.11299,0.29,0.0510934685037089,0.17,0.0904780170030954,"230506C",3.7,0.672097857935718
"230818A",3.9564,0.826074803,21.31377445,-11.0883,1.39195,1.36,0.99211148778695,2.00403,1.02,-5.721246399,15.65310096,0.682399580151489,454.276981305473,122.95039689,1.9375248025,1.8496,0.984285204198835,4.0161362409,1.0404,32.7326603580705,0.0552798328409481,0.2044,0.12794,0.19715,0.29,0.0228576043082148,0.1,0.0324100359406028,"230818A",2.42,0.534026106056135
"231210B",3.24045,0.591064607,21.82763844,-10.048,1.60174,1.08,0.873320601815399,1.66432281,0.84,-5.853871964,10.5005162025,0.349357369648064,476.445799867366,100.962304,2.5655710276,1.1664,0.76268887355521,2.7699704158863,0.7056,34.2678169709052,0.0376155997043379,0.05243,0.04808,0.060675,0.362,0.0620420687973556,0.19,0.0779502916284169,"231210B",3.13,0.615950051656401
"970508A",4.6664113702326,0.176091259,21.59122827,-11.2898274810982,1.52909375658879,1.85,2.04571405894087,1.99014,0.816194286383113,-5.795880017,21.775395076236,0.0310081314962051,466.181138207247,127.46020455296,2.33812771643882,3.4225,4.18494601094832,3.9606572196,0.666173113124439,33.5922251714599,0.0580681587729877,2.20724174903784,0.83362767120337,0.491046039963576,0.237884989212737,0.00533531304621856,0.072727273,0.0173163668981098,"970508A",0.83,0.262451089730429
"980326A",4.31970662532796,-0.045757491,21.70983536,-11.5553811426401,1.54203748439099,1.35,2.0618293072947,2.00403,0.870569367234668,-5.974694135,18.6598653289022,0.00209374798261508,471.316951358306,133.526833351682,2.37787960326688,1.8225,4.25114009241934,4.0161362409,0.75789102316737,35.6969700068034,0.00919722887858148,2.30347893118327,0.824177849706859,0.587503616571374,0.268443173884872,0.0263208776707414,0.042424242,0.0723824136024763,"980326A",1,0.301029995663981
