"formula_idx","wins","formula","r","rmse","bias"
2979,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+log10TaSqr+log10FaSqr+AlphaSqr",0.48,0.18,-0.38
2997,0,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+log10NHSqr+log10FaSqr+log10T90Sqr",0.46,0.17,-0.1
2999,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+log10NHSqr+log10TaSqr+log10T90Sqr",0.52,0.16,-0.18
3006,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10T90Sqr",0.3,0.18,-0.17
3021,0,"Response ~  (log10FaSqr+log10NHSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.42,0.18,-0.22
3024,0,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.42,0.16,-0.12
3030,0,"Response ~  (log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.5,0.17,-0.06
3031,0,"Response ~  (AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.37,0.18,-0.0042
3032,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.44,0.17,-0.26
3054,0,"Response ~  (log10FaSqr+log10TaSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.21,0.19,-0.16
3056,0,"Response ~  (log10T90Sqr+log10TaSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.53,0.17,-0.062
3058,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.38,0.19,-0.25
3060,0,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.34,0.18,0.011
3066,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.51,0.15,-0.061
3069,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.52,0.16,-0.38
3073,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.43,0.18,-0.37
3075,0,"Response ~  (log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.4,0.17,-0.041
3076,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.41,0.17,-0.23
3089,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.5,0.16,-0.06
3092,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.2,0.2,-0.16
3108,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.3,0.19,-0.18
3115,0,"Response ~  (log10T90Sqr+AlphaSqr+log10T90+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.32,0.21,0.068
3119,0,"Response ~  (AlphaSqr+log10PeakFluxSqr+log10NHSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.23,0.24,-0.14
3144,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.39,0.16,0.12
3167,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10NHSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.42,0.16,-0.053
3176,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.4,0.18,-0.26
3180,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.44,0.17,-0.16
3206,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10T90+log10NHSqr+AlphaSqr+log10T90Sqr",0.38,0.18,-0.013
3210,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10T90+log10NHSqr+log10TaSqr+AlphaSqr",0.38,0.18,-0.44
3217,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.38,0.18,-0.41
3235,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10T90+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.49,0.17,-0.25
3239,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.46,0.17,-0.084
3257,0,"Response ~  (log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.54,0.17,-0.42
3258,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.51,0.18,-0.19
3267,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.45,0.18,-0.27
3285,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.55,0.17,-0.33
3295,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.54,0.2,-0.4
3303,0,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10FaSqr+log10T90Sqr",0.43,0.17,-0.26
3306,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.53,0.17,-0.23
3307,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.47,0.17,-0.32
3309,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.43,0.17,-0.22
3312,0,"Response ~  (log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10FaSqr+AlphaSqr+log10T90Sqr",0.47,0.16,-0.18
3313,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10TaSqr+AlphaSqr+log10T90Sqr",0.45,0.15,-0.42
3314,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10TaSqr+log10FaSqr+log10T90Sqr",0.4,0.19,-0.091
3315,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10TaSqr+log10FaSqr+AlphaSqr",0.58,0.17,-0.19
3316,0,"Response ~  (log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.52,0.18,0.056
3322,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.48,0.17,-0.4
3325,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.4,0.17,0.024
3332,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+AlphaSqr+log10T90Sqr",0.49,0.17,-0.052
3333,0,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10FaSqr+log10T90Sqr",0.57,0.17,0.23
3334,0,"Response ~  (log10T90Sqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10FaSqr+AlphaSqr",0.45,0.16,-0.093
3335,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10TaSqr+log10T90Sqr",0.44,0.19,-0.031
3342,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10T90Sqr",0.52,0.17,-0.085
3354,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.46,0.17,-0.15
3365,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.53,0.2,-0.43
3373,0,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10FaSqr+log10T90Sqr",0.4,0.18,-0.21
3375,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.47,0.18,-0.17
3376,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.56,0.19,-0.45
3377,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.4,0.2,-0.038
3397,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.54,0.17,0.16
3405,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10NHSqr+log10TaSqr+log10T90Sqr",0.39,0.17,-0.29
3410,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10PeakFluxSqr+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10NHSqr+PhotonIndexSqr+log10FaSqr",0.34,0.2,-0.18
3420,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10T90)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+Alpha+log10TaSqr+log10FaSqr+AlphaSqr",0.39,0.19,-0.21
3448,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.52,0.17,-0.13
3449,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+log10FaSqr",0.4,0.2,-0.097
3479,0,"Response ~  (log10FaSqr+log10Fa+log10Ta+PhotonIndex+log10PeakFlux+log10NH)^2+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.59,0.15,-0.092
3530,0,"Response ~  (log10FaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.44,0.17,-0.086
3536,0,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.48,0.17,-0.26
3656,0,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.47,0.17,-0.43
3664,0,"Response ~  (log10TaSqr+PhotonIndexSqr+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.1,0.2,0.013
3813,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.48,0.18,-0.21
3814,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.37,0.21,-0.013
3832,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.51,0.17,-0.031
3836,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.47,0.2,-0.38
3974,0,"Response ~  (AlphaSqr+Alpha+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.27,0.2,-0.19
3980,0,"Response ~  (log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.4,0.19,-0.19
3986,0,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.33,0.19,-0.034
3991,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.46,0.17,-0.49
4001,0,"Response ~  (AlphaSqr+log10FaSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.55,0.17,-0.22
4002,0,"Response ~  (log10T90Sqr+log10FaSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.45,0.18,-0.013
4051,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.4,0.18,0.077
4055,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.21,0.19,0.19
4076,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+Alpha+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.22,0.19,0.2
4095,0,"Response ~  (log10PeakFluxSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.22,0.19,0.26
4104,0,"Response ~  (AlphaSqr+log10PeakFluxSqr+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.58,0.16,-0.16
4121,0,"Response ~  (log10T90Sqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.33,0.19,-0.0019
4131,0,"Response ~  (log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.42,0.17,-0.22
4133,0,"Response ~  (log10T90Sqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.49,0.17,-0.12
4135,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.53,0.17,-0.048
4140,0,"Response ~  (AlphaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.47,0.18,-0.51
4141,0,"Response ~  (log10T90Sqr+log10PeakFluxSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.51,0.17,-0.16
4155,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.33,0.18,-0.19
4156,0,"Response ~  (log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.3,0.18,-0.23
4169,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.4,0.18,-0.5
4190,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.46,0.18,0.17
4196,0,"Response ~  (AlphaSqr+log10PeakFluxSqr+log10NHSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.21,0.22,-0.1
4213,0,"Response ~  (AlphaSqr+log10TaSqr+log10PeakFluxSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+PhotonIndexSqr+log10FaSqr+log10T90Sqr",0.26,0.23,0.011
4215,0,"Response ~  (AlphaSqr+log10FaSqr+log10PeakFluxSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.28,0.22,-0.049
4227,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.51,0.17,-0.51
4230,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10T90+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.24,0.19,-0.2
4234,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.53,0.18,-0.46
4244,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10NHSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.5,0.18,-0.3
