"split","best_r_idx","best_r_val","best_rmse_idx","best_rmse_val","best_bias_idx","best_bias_val","n_candidates","n_survivors","minutes","best_r_formula"
54,6314,0.6993,6314,1.1725,55,-0.213,17,9,2.6,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
55,2809,0.7121,1604,1.0863,8919,0.0406,16,8,2.6,"Response ~  (PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
56,5825,0.5076,5823,1.1309,5867,-0.061,17,9,2.6,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr"
57,9406,0.5013,2250,0.9988,14477,-0.0935,17,9,2.6,"Response ~  (AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10TaSqr+log10FaSqr+log10T90Sqr"
58,7921,0.6065,7921,1.3053,13751,0.0015,17,9,2.6,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr"
59,2369,0.5594,2369,1.1873,1318,0.0018,17,9,2.6,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
60,666,0.6791,666,1.1156,4318,-0.3242,17,9,2.6,"Response ~  (log10FaSqr+log10TaSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10T90Sqr+AlphaSqr"
61,329,0.5267,329,1.0633,2913,-0.1105,17,9,2.6,"Response ~  (log10PeakFluxSqr+log10NHSqr+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+Alpha+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
62,497,0.7181,497,0.9815,4044,-0.0892,17,9,2.6,"Response ~  (log10FaSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
63,9416,0.6828,9416,1.1069,7835,-0.1155,11,6,2.5,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
