"","log10Ta","log10NH","log10Fa","PhotonIndex","log10PeakFlux","Alpha","log10T90","Beta","Gamma","log10Fluence","log10TaSqr","log10NHSqr","log10FaSqr","PhotonIndexSqr","log10PeakFluxSqr","AlphaSqr","log10T90Sqr","BetaSqr","GammaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","Redshift_crosscheck","log10z"
"091018A",2.89655535,21.19187281,-9.627087997,1.77,1.012837225,1.18074867,0.643452676486187,0.91,1.98015,-5.853871964,8.39003289561362,449.095473195217,92.6808233019815,3.1329,1.0258392443457,1.39416742170677,0.414031346877238,0.8281,3.9209940225,34.2678169709052,0.0593271632973848,0.024288603,0.034497878,0.016335114,0.002061639,0.0188006269082896,0.145454545,0.0102217000493888,"091018A",0.971,0.294686624279443
"091020A",2.95265011,21.70587483,-9.71219827,1.53,0.62324929,1.17417264,1.53907609879278,0.895,2.08587,-5.431798276,8.71814267208301,471.145002135627,94.326795235791,2.3409,0.388439677485504,1.37868138852457,2.36875523787519,0.801025,4.3508536569,29.5044325111566,0.0611908230548872,0.034480687,0.045271255,0.018244861,0.002182887,0.00711375072842337,0.042424242,0.0188006269582444,"091020A",1.71,0.432969290874406
"091024A",3.83074061161209,21.96198081,-10.1855529891299,1.4,0.255272505,1.58406284437556,1.69897000433602,0.878666286787889,2.00403,-5.63638802,14.6745736334542,482.328601098808,103.745489694372,1.96,0.065164051808975,2.50925509493119,2.88649907563353,0.772054443537617,4.0161362409,31.7688699119995,0.0692396239964869,0.784232101010277,0.608501885794009,0.324328990956475,0.23048524494157,0.0394813165204961,0.084848485,0.0526417553674108,"091024A",1.09,0.320146286111054
"091029A",4.30368998,21.45058625,-11.34678749,1.46,0.255272505,1.12123368,1.59328606702046,1.064,2.11535,-5.619788758,18.5217474439524,460.127650468689,128.74958634322,2.1316,0.065164051808975,1.25716496516634,2.53856049136152,1.132096,4.4747056225,31.5820256845432,0.0535069670692151,0.02563352,0.034224003,0.026782025,0.002,0.0109670323640116,0.163636364,0.0146227099269182,"091029A",2.752,0.574262829707027
"091109A",3.37933883,21.89596701,-11.14630179,1.31,0.113943352,1.06152816,1.68124123737559,0.89,1.96352,-5.795880017,11.4199309279458,479.433371303008,124.240043593757,1.7161,0.0129830874649959,1.12684203447299,2.8265720982522,0.7921,3.8554107904,33.5922251714599,0.151171637033423,0.05941034,0.074268877,0.033719571,0.03,0.0329010970878164,0.151515152,0.0809873158881255,"091109A",3.076,0.610234175334389
"091127A",3.98466812,20.87872913,-9.844663963,2.05,1.667452953,1.39581701,0.851258348719075,0.758,1.80187,-5.045757491,15.8775800265443,435.921330083911,96.9174085443909,4.2025,2.78039935046842,1.94830512540534,0.724640776263927,0.574564,3.2467354969,25.4596686579826,0.00919722887858148,0.018562516,0.021935207,0.013587309,0.00244132,0.00877362590591064,0.042424242,0.0152830902649864,"091127A",0.49,0.173186268412274
"091208B",3.31388094,21.91211094,-10.18045606,1.74,1.181843588,1.1606541,1.17318626841227,0.86,2.03333,-5.48148606,10.9818068844953,480.140605846868,103.641685589591,3.0276,1.39675426649671,1.34711793984681,1.37636602039112,0.7396,4.1344308889,30.0466894259743,0.0844607533808763,0.036806415,0.052928177,0.030502454,0.034663611,0.0159520470810336,0.066666667,0.0173163668981098,"091208B",1.063,0.314499227973151
"100219A",4.7218991,21.87736847,-12.13548892,1.34,-0.397940009,1.35481,1.27415784926368,0.46,1.58721,-6.431798276,22.2963311105808,478.61925117215,147.270091327443,1.7956,0.15835625076292,1.8355101361,1.62347822484025,0.2116,2.5192355841,41.3680290631566,0.153567256521456,0.326395625,0.103773463,0.730853403,0.005,0.0426825043705403,0.151515152,0.065802194705171,"100219A",4.6667,0.753330221324521
"100316B",3.5543767,21.41315218,-11.1481304,2.23,0.113943352,1.36246063,0.57978359661681,1.08,2.23535,-6.698970004,12.6335937255029,458.523086283839,124.280811415404,4.9729,0.0129830874649959,1.8562989683,0.336149018905924,1.1664,4.9967896225,44.8761991144918,0.0508837166213357,0.10431242,0.207348761,0.13322096,0.02,0.0263208776707414,0.109090909,0.0202468291390677,"100316B",1.18,0.338456493604605
"100316D",4.69897251923629,21.35034301,-10.8880724003258,1.61,-0.27572413,1.84067108842269,1.27415784926368,0.925339207422517,1.94644,-5.602059991,22.0803427365378,455.837146644656,118.550120594737,2.5921,0.0760237958642569,3.38807005575519,1.62347822484025,0.856252648793332,3.7886286736,31.3830761427629,0.0132262962918312,0.803285473761195,0.6211327130978,0.34650879515893,0.225574115311384,0.0438681294899875,0.151515152,0.065802194705171,"100316D",0.06,0.0253058652647703
"100418A",5.54363,21.01365445,-12.48811664,2.16,0,1.81145,0.845098040014257,0.84,2.26662,-6.468521083,30.7318335769,441.573673344005,155.953057214245,4.6656,0,3.2813511025,0.714190697235938,0.7056,5.1375662244,41.8417650012155,0.0597638752654211,0.10745,0.075475,0.16786,0.01,0.0387071730789222,0.151515152,0.0526417552900893,"100418A",0.6235,0.21045229296202
"100425A",3.60199415,20.53466438,-11.50168945,2.42,0.146128036,0.86819371,1.568201724067,1.46,2.17077,-6.327902142,12.9743618566342,421.672441199241,132.288860204241,5.8564,0.0213534029052173,0.753760318083564,2.4592566473667,2.1316,4.7122423929,40.0423455187282,0.0442926372656583,0.070859065,0.115125536,0.055076895,0.035,0.0504016806776366,0.193939394,0.037601253750777,"100425A",1.755,0.440121603187804
"100508A",3.84194921121396,21.91211094,-10.8517434454491,1.45,0.861534411,1.1782026139447,1.61172330800734,0.835410240223385,2.10553,-5.148741651,14.7605737415476,480.140605846868,117.760335805848,2.1025,0.742241541337117,1.38816139950612,2.59765202157413,0.697910269470094,4.4332565809,26.5095405887422,0.0285379269892753,0.787713705947776,0.618446352907823,0.365381403517091,0.229111511465508,0.0842660934455674,0.18,0.144764827428965,"100508A",0.5201,0.181872159010334
"100513A",3.74522911,22.05240534,-11.57186521,1.62,-0.22184875,0.96306136,1.92427928606188,1.36,2.25722,-5.853871964,14.0267410863914,486.30858127966,133.908064438408,2.6244,0.0492168678765625,0.92748718312505,3.70285077076682,1.8496,5.0950421284,34.2678169709052,0.0768849139192809,0.09817689,0.128616618,0.061569437,0.025,0.0188006269082896,0.084848485,0.0438681298090717,"100513A",4.772,0.761326322421457
"100621A",3.64164386,22.28454803,-9.804100348,1.9,1.10720997,0.94079321,1.80345711564841,0.27,2.3024,-4.677780705,13.2615700030757,496.601080901377,96.1203836336537,3.61,1.2259139176674,0.885091863982104,3.2524575679829,0.0729,5.30104576,21.8816323240703,0.0114965181804537,0.041282476,0.060455075,0.024177265,0.150679792,0,0.018181818,0.00616895571002009,"100621A",0.542,0.188084373714938
"100704A",3.62503495,21.52730245,-10.35163999,1.73,0.633468456,1.01294211,2.29556709996248,1.29,2.11575,-5.22184875,13.1408783887215,463.424750773776,107.156450482567,2.9929,0.401282284747024,1.02605171821125,5.26962831043015,1.6641,4.4763980625,27.2677043678766,0.0511462885027281,0.04763446,0.053639373,0.01813996,0.01,0.00877362590478576,0.036363636,0.0122422686602628,"100704A",3.6,0.662757831681574
"100728A",4.03148606,21.52592288,-10.17587417,1.18,0.707570176,1.5588143,2.29776051109913,0.96,1.90402,-4.420216403,16.2528798519743,463.365355835707,103.548415123673,1.3924,0.500655553964671,2.42990202188449,5.27970336636655,0.9216,3.6252921604,19.5383130493503,0.0276692267800383,0.0760751,0.053762484,0.034265796,0.005,0,0.012121212,0.0103219128043059,"100728A",1.567,0.409425868671443
"100814A",5.22729477,20.89608288,-11.49349497,1.47,0.397940009,1.76532941,2.2417954312952,1.1425,1.89414,-5.045757491,27.3246106124694,436.646279727829,132.100426625415,2.1609,0.15835625076292,3.11638792581095,5.02564675577603,1.30530625,3.5877663396,25.4596686579826,0.0235643330368845,0.04362636,0.035347138,0.084015169,0.01745135,0.00584908393727375,0.024242424,0.0210567021001345,"100814A",1.44,0.387389826338729
"100816A",3.97801299,21.34783526,-11.5559552,0.73,1.037426498,1.04455013,0.462397997898956,1.09,1.91138,-5.698970004,15.8245873486087,455.730070288099,133.540100584407,0.5329,1.07625373875254,1.09108497408302,0.213811908460963,1.1881,3.6533735044,32.4782591064918,0.093024842605729,0.08674922,0.112014005,0.047175154,0.015,0.0131604388353707,0.145454545,0.00965903766658571,"100816A",0.804,0.256236533205923
"100901A",4.91124,21.53188109,-11.34103516,1.52,-0.096910013,1.50754,2.64246452024212,1.075,1.98285,-5.677780705,24.1202783376,463.6219032739,128.619078500356,2.3104,0.00939155061966017,2.2726768516,6.98261874073842,1.155625,3.9316941225,32.2371937340703,0.0223211438643939,0.0283,0.02425,0.036255,5e-04,0.0376012538214001,0.127272727,0.0658021941113909,"100901A",1.408,0.381656482585787
"100906A",3.94074768,21.96198081,-10.4698003,1.78,1.004321374,1.71220056,2.05842602445701,0.87,2.02817,-4.920818754,15.5294922774254,482.328601098808,109.61671832188,3.1684,1.00866142227325,2.93163075766431,4.23711769816187,0.7569,4.1134735489,24.2144572097181,0.00604043447967716,0.048743085,0.039933316,0.059340084,0,0,0.018181818,0.0104241099532164,"100906A",1.727,0.43568513794163
"101219B",4.42003952,20.49692965,-11.99567863,1.56,-0.22184875,0.66918137,1.53147891704226,0.94,1.85684,-5.677780705,19.5367493583618,420.124125077049,143.896305794239,2.4336,0.0492168678765625,0.447803705955077,2.34542767334492,0.8836,3.4478547856,32.2371937340703,0.0692396239964869,0.089446275,0.166829365,0.039390628,0.105,0.0501350050952,0.096969697,0.131604388703391,"101219B",0.55,0.190331698170291
"101225A",4.33304892244245,22.05240534,-11.3736117878053,1.89,0.113943352,1.081762148015,2.23426412437879,0.88669336058317,2.06584,-5.59345982,18.7753129642797,486.30858127966,129.359045099703,3.5721,0.0129830874649959,1.17020934487802,4.99193617748612,0.786225115702276,4.2676949056,31.2867927579544,0.032760188740062,0.800118678111731,0.628989393274306,0.334310647049546,0.227094115424487,0.0868588963917867,0.278787879,0.144764827428965,"101225A",0.33,0.123851640967086
"110106B",3.87203946,21.29748256,-10.81530857,1.76,0.322219295,1.22519883,1.39445168082622,1.03,2.05121,-5.698970004,14.9926895797971,453.582763393504,116.970899464315,3.0976,0.103825274070297,1.50111217303337,1.94449549015906,1.0609,4.2074624641,32.4782591064918,0.2911632385275,0.045543555,0.058714404,0.049891228,0.005,0.0131604388353707,0.066666667,0.0376012538590013,"110106B",0.618,0.208978517276253
"110205A",4.12222878013207,21.64321572,-10.9425788240247,1.43,-0.15490196,1.75677821119087,2.32221929473392,0.895041020124281,2.28823,-5.585026652,16.9927701157491,468.428786702455,119.740031319993,2.0449,0.0239946172118416,3.08626968331498,5.3927024528345,0.801098427705113,5.2359965329,31.1925227035503,0.0130126209875294,0.79091788200405,0.597330458143502,0.33773541137999,0.223643919184428,0.0438681294899875,0.103030303,0.065802194705171,"110205A",2.21,0.506505032404872
"110213A",3.84089,21.56708403,-9.896196279,1.83,0.204119983,1.8412,1.68124123737559,1.1905,1.96436,-5.229147988,14.7524359921,465.139113557081,97.9347007924934,3.3489,0.0416649674599203,3.39001744,2.8265720982522,1.41729025,3.8587102096,27.3439886804045,0.144764827301084,0.03588,0.023515,0.02785,0.226362665,0.017844662826724,0.072727273,0.0987032913621525,"110213A",1.46,0.390935107103379
"110422A",3.50066971,22.02088312,-9.681936665,0.86,1.487138375,1.42239886,1.41329976408125,0.778,1.89199,-4.387216143,12.2546884185115,484.919293384701,93.7398975850713,0.7396,2.21158054639764,2.0232185169293,1.99741622315212,0.605284,3.5796261601,19.2476654853998,0.00950159657498538,0.024137407,0.029472713,0.022779716,0.005,0.00641972626198059,0.060606061,0.00857357580371156,"110422A",1.77,0.442479769064449
"110503A",2.54166555,21.13638759,-9.08249449,0.88,0.130333768,1.14649063,1,0.687,1.90907,-5,6.4600637680568,446.746880354706,82.4917061608804,0.7744,0.0169868910810778,1.3144407646778,1,0.471969,3.6445482649,25,0.147896600362852,0.028998071,0.028887961,0.006289914,0.001,0.0105283510764424,0.151515152,0.0116981677590657,"110503A",1.613,0.417139409727326
"110715A",2.61109719,22.0746007,-9.075720714,1.25,1.731588765,0.95853538,1.11394335230684,0.755,1.85342,-4.928117993,6.8178285356259,487.287996064441,82.3687064785287,1.5625,2.99839965107422,0.918790074711744,1.24086979214859,0.570025,3.4351656964,24.2863469529303,0.133629071354847,0.02377653,0.035600881,0.009554076,0.0015,0.00446116571350155,0.072727273,0.00537160769705798,"110715A",0.82,0.260071387985075
"110726A",3.55827071374676,22.00679538,-10.7263616556889,0.9,-0.22184875,1.08793065956226,1.92427928606188,0.852982066790967,2.0457,-5.920818754,12.6612904723079,484.299042897189,115.054834368634,0.81,0.0492168678765625,1.18359312001558,3.70285077076682,0.727578406266989,4.18488849,35.0560947177181,0.0132262962918312,0.791912376723641,0.602901712374331,0.330539157307387,0.226553874244627,0.0169812114071368,0.018181818,0.0877362588943192,"110726A",1.036,0.308777773664721
"110731A",5.08952072,21.95954126,-12.08512818,1.15,1.041392685,1.42351927,1.58883172559421,0.39,1.85145,-5.22184875,25.9032211593093,482.221452349642,146.05032312703,1.3225,1.08449872437151,2.02640711206133,2.52438625225467,0.1521,3.4278671025,27.2677043678766,0.130539784510126,0.097418495,0.090702815,0.110855301,0.13,0.00438681295239289,0.03030303,0.00717842119827721,"110731A",2.83,0.583198773968623
"110801A",3.85800981238743,21.34755638,-10.4210927868045,2.04,0.146128036,1.56948002709827,0.643452676486187,0.939307359937664,1.98504,-6.48148606,14.8842397124777,455.718163397279,108.599174871188,4.1616,0.0213534029052173,2.46326755546038,0.414031346877238,0.882298316433063,3.9403838016,42.0096615459743,0.0299157959458657,0.792158735604408,0.608196293348684,0.324248831521333,0.227729142017067,0.0510934685037089,0.151515152,0.144764827428965,"110801A",1.858,0.456062224454951
"110808A",4.50711,21.65363309,-12.08440021,2.32,-0.397940009,0.807091,1.68124123737559,1.4,2.33721,-6.48148606,20.3140405521,468.879825996343,146.032728435448,5.3824,0.15835625076292,0.651395882281,2.8265720982522,1.96,5.4625505841,42.0096615459743,0.204728382142163,0.0837,0.155655,0.0776,0.025,0.0638081883241343,0.260606061,0.131604388324606,"110808A",1.348,0.370698092575577
"110818A",3.84627415,22.06812647,-11.28316228,1.58,0.204119983,1.37167718,2.01283722470517,0.83,1.95985,-5.397940009,14.7938248369582,487.002205895915,127.309751036815,2.4964,0.0416649674599203,1.88149828613275,4.05151369315882,0.6889,3.8410120225,29.1377563407629,0.0761271871111022,0.05514905,0.059648416,0.067338189,0.01,0.0131604388554913,0.066666667,0.0493516456810763,"110818A",3.36,0.639486489268586
"111008A",3.98993393,22.17059025,-10.66756154,1.86,0.806179974,1.21584288,1.80250006776439,0.829,1.94053,-5.27572413,15.9195727657652,491.535072033395,113.796869209687,3.4596,0.649926150478641,1.47827390884669,3.24900649429064,0.687241,3.7656566809,27.8332650958643,0.0161841208084427,0.028511085,0.035676696,0.027351291,0.001,0.0148986100001386,0.054545455,0.0287884599571287,"111008A",4.9898,0.777412321496744
"111107A",3.53131336709198,21.20847898,-10.7248414939784,1.35,0.595496222,1.10134217299602,1.2148438480477,0.935403071863093,2.45742,-5.795880017,12.4701740966025,449.799580645102,115.02222507096,1.8225,0.354615750416273,1.21295458201959,1.47584557513934,0.87497890685091,6.0389130564,33.5922251714599,0.0559162050288593,0.806390619571828,0.605142549618797,0.33208882400523,0.220249918541631,0.0421545307074316,0.181818182,0.065802194705171,"111107A",2.893,0.590284403718162
"111123A",4.42202873,21.35034301,-11.60730305,1.68,-0.045757491,1.46723371,2.46239799789896,1.25,2.55463,-5.13667714,19.5543380889454,455.837146644656,134.729484094539,2.8224,0.00209374798261508,2.15277475976036,6.06340390005679,1.5625,6.5261344369,26.3854520405986,0.131921983968531,0.07308827,0.070655771,0.105884147,0.005,0.0108167990541397,0.042424242,0.029245419876464,"111123A",3.1516,0.618215503279417
"111209A",4.13326,21.14009932,-9.057000407,1.48,-0.301029996,2.77382,3.14612803567824,0.2529,1.81212,-4.443697499,17.0838382276,446.903799259465,82.0292563723982,2.1904,0.09061905849176,7.6940773924,9.89812161688061,0.06395841,3.2837788944,19.7464474626189,0.00916727683590926,0.02099,0.010455,0.04435,4.99999999999997e-05,0.00731135491027843,0.018181818,0.0526417557651133,"111209A",0.677,0.224533062606086
"111228A",4.10627835,21.41342718,-10.65757732,2.27,1.093421685,1.15297662,2.00518051250378,0.99,2.03824,-5.070581074,16.8615218876787,458.534863593163,113.583954331778,5.1529,1.19557098122824,1.32935508626662,4.02074888772492,0.9801,4.1544222976,25.710792428007,0.023242060923901,0.030118345,0.037264425,0.023299272,0,0.00619314768795071,0.036363636,0.0106132571364139,"111228A",0.714,0.234010817587179
"120118B",3.68307,21.451745,-10.95467702,2.08,0.342422681,1.0241,1.36660971039243,1.01,2.20884,-5.744727495,13.5650046249,460.177363545025,120.004948612516,4.3264,0.117253292463228,1.04878081,1.86762210053888,1.0201,4.8789741456,33.001893991809,0.366834332160994,0.1172,0.131765,0.077156,0.005,0.0146227098318706,0.066666667,0.0358921059636159,"120118B",2.943,0.595826777073223
"120119A",3.64646774254851,21.91375294,-10.5043362407221,1.48,1.041392685,1.51645141261907,1.76492298464989,0.919019404760086,1.83562,-5.431798276,13.2967269974468,480.212567915359,110.341079858148,2.1904,1.08449872437151,2.29962488683437,3.11495314174547,0.844596666325584,3.3695007844,29.5044325111566,0.0563106258528354,0.782194345404046,0.594936406879137,0.330038659189344,0.224387176370398,0.0248403283013014,0.121212121,0.0789626331522811,"120119A",3.1,0.612783856719735
"120327A",3.48517215,22.16619025,-10.15181088,1.52,0.591064607,1.44859414,1.79865064544527,0.63,1.75797,-5.443697499,12.1464249151356,491.339990199195,103.059264143286,2.3104,0.349357369648064,2.09842498244234,3.23514414436068,0.3969,3.0904585209,29.6338424606189,0.0519338355314378,0.04362492,0.051679097,0.058002882,0.02,0.00731135491027843,0.036363636,0.0134978859726414,"120327A",2.813,0.581266805273671
"120404A",3.79948,21.70983536,-11.02687215,1.85,0.079181246,1.90651,1.58771096501891,0.69,1.89579,-5.795880017,14.4360482704,471.316951358306,121.591909412446,3.4225,0.00626966971811252,3.6347803801,2.52082610844128,0.4761,3.5940197241,33.5922251714599,0.179553274171887,0.11705,0.068285,0.121385,0.005,0.0164505485439082,0.078787879,0.0438681294132183,"120404A",2.876,0.588383768378728
"120422A",5.23266697,20.79066861,-12.73992861,1.19,-0.22184875,0.86153199,0.728353782021228,1.1,2.32199,-6.638272164,27.380803618929,432.251901250839,162.305780987897,1.4161,0.0492168678765625,0.74223736979336,0.530499231784627,1.21,5.3916375601,44.0666573233372,0.181516258611527,0.11830242,0.217818621,0.214451933,0.035,0.0457754394646476,0.145454545,0.0877362588943192,"120422A",0.283,0.108226656374928
"120711A",3.98916576847715,20.99642367,-10.8853199401505,1.37,-0.259637311,1.29968377054099,1.64836001098093,0.859778906767753,1.94468,-5.853871964,15.9134435283899,440.849806930136,118.490190199438,1.8769,0.0674115332633107,1.68917790340766,2.71709072580106,0.739219768522752,3.7817803024,34.2678169709052,0.0734806588231774,0.789288818989204,0.601366832769709,0.34353019776589,0.221513999647057,0.0438681294899875,0.115151515,0.065802194705171,"120711A",1.405,0.381115080709851
"120729A",3.52138487,21.34792103,-10.29756946,1.62,0.462397998,2.26312734,1.85430604180108,0.645,1.8831,-5.619788758,12.4001514026649,455.733732303116,106.039936783525,2.6244,0.213811908554408,5.12174535705548,3.43845089665999,0.416025,3.54606561,31.5820256845432,0.223182009809232,0.06906832,0.047294772,0.130088482,0.013331067,0.0109670323640116,0.048484848,0.0181523294061522,"120729A",0.8,0.255272505103306
"120802A",3.53838419,22.12127744,-11.17198494,1.21,0.477121255,0.54215516,1.69897000433602,0.91,2.03526,-5.721246399,12.520162676042,489.350915577453,124.813247499587,1.4641,0.227644691972775,0.293932217514626,2.88649907563353,0.8281,4.1422832676,32.7326603580705,0.269476254010303,0.07803221,0.220557212,0.11816229,0.055,0.0415592805603905,0.284848485,0.0175472517520363,"120802A",3.796,0.680879174426811
"120811C",3.15909591,21.91722026,-10.14327111,1.4,0.612783857,1.01613299,1.42813479402879,0.65,1.92121,-5.522878745,9.97988696857873,480.364543925354,102.885948810961,1.96,0.375504055399796,1.03252625336634,2.03956898991565,0.4225,3.6910478641,30.5021896319728,0.0598545187455953,0.05294686,0.084200302,0.03800099,0.090734018,0.026320877674116,0.181818182,0.0128394525014921,"120811C",2.671,0.564784384503987
"120815A",3.58090636615568,22.05240534,-10.643378176534,1.51,-0.22184875,1.06131526219266,2.02530586526477,0.898201874731595,1.88733,-6.008773924,12.8228904031742,486.30858127966,113.281499008721,2.2801,0.0492168678765625,1.12639008576308,4.10186384787588,0.806766607771352,3.5620145289,36.1053640697424,0.0875106835217229,0.776676127656796,0.598038441557092,0.334707377492856,0.223572282716502,0.017844662826724,0.018181818,0.0877362588943192,"120815A",2.36,0.526339277389844
"120907A",3.2113827,21.0438101,-10.37675071,1.73,0.462397998,1.05329104,1.22788670461367,0.78,1.82021,-6.173925197,10.3129788458593,442.841943524862,107.676955297485,2.9929,0.213811908554408,1.10942201494428,1.50770575936703,0.6084,3.3131644441,38.1173523381515,0.0352171865714314,0.04130341,0.062296694,0.028647271,0.005,0.0432133812541372,0.151515152,0.0363046588123045,"120907A",0.97,0.294466226161593
"120922A",3.59799,21.0163605,-10.59516628,1.58,0.301029996,1.06622,2.2380461031288,1.17,2.06954,-5.207608311,12.9455320401,441.68740866596,112.257548500849,2.4964,0.09061905849176,1.1368250884,5.00885035972999,1.3689,4.2829958116,27.1191843207963,0.0759139130615947,0.16365,0.133375,0.03563,0.005,0.0297171200079232,0.218181818,0.0263208776246799,"120922A",3.1,0.612783856719735
"121024A",4.17178823,21.94617755,-11.31158018,1.41,0.113943352,1.30353551,1.83884909073726,0.87,2.00683,-5.958607315,17.4038170359665,481.634709056124,127.951846168569,1.9881,0.0129830874649959,1.69920482583096,3.38136597850523,0.7569,4.0273666489,35.5050011343715,0.201804932881205,0.063305895,0.065435085,0.06666149,0,0.023928070636996,0.133333333,0.0404936579440628,"121024A",2.298,0.5182506513085
"121027A",5.40919042,22.07736427,-11.92081875,1.82,0.113943352,1.50995764,1.79657433321043,1.16,2.37144,-5.698970004,29.2593409998198,487.410013110273,142.105919670352,3.3124,0.0129830874649959,2.27997207459437,3.2276793347505,1.3456,5.6237276736,32.4782591064918,0.0334396932055774,0.041584155,0.037953731,0.058939694,0,0.0131604388353707,0.054545455,0.0404936579440628,"121027A",1.773,0.442949869577862
"121128A",3.23392922,22.04029767,-9.617982957,1.32,1.11058971,1.54546584,1.36735592102602,0.9455,1.98504,-5.161150909,10.4582981999698,485.774721382207,92.5055961611425,1.7424,1.23340950395788,2.38846466260691,1.86966221476491,0.89397025,3.9403838016,26.6374787054715,0.030393384687225,0.028690024,0.029795568,0.032445001,0.010337721,0.0152584798116998,0.109090909,0.00816151245369952,"121128A",2.2,0.505149978319906
"121211A",4.20933518,21.66138196,-11.2823295,2.36,0,1.15615612,2.26007138798507,0.95,2.0682,-5.886056648,17.7185026575856,469.215468417013,127.29095894657,5.5696,0,1.33669697381345,5.10792267878878,0.9025,4.27745124,34.645662863465,0.0937486856167922,0.054250775,0.063247159,0.074602829,0.005,0.0540590334499272,0.157575758,0.0789626331522811,"121211A",1.023,0.305995882770805
"121217A",3.64890891237636,21.08891889,-10.5969691561563,1.47,0.294466226,1.11650034584075,2.26834391395106,0.911860744804798,2.06584,-5.431798276,13.3145362508196,444.742499948999,112.295755296529,2.1609,0.0867103582546831,1.24657302226252,5.14538411195884,0.831490017915961,4.2676949056,29.5044325111566,0.0421049044034134,0.795574097606822,0.597919400791734,0.325069966515506,0.225057952117321,0.0438681294899875,0.218181818,0.065802194705171,"121217A",3.1,0.612783856719735
"130215A",4.53662770957163,22.3877421,-11.1923725234257,1.35,0.113943352,1.82422644915759,1.68124123737559,0.930875842899076,1.84304,-5.869666232,20.5809909752531,501.210996336112,125.269202703135,1.8225,0.0129830874649959,3.32780213780612,2.8265720982522,0.866529834893066,3.3967964416,34.4529816750811,0.0660733688053005,0.807619584961964,0.623371035810341,0.431182268106599,0.228165683605448,0.0248403283013014,0.036363636,0.100638650276148,"130215A",0.6,0.204119982655925
"130408A",3.58393,20.06405721,-10.32975415,1.28,0.69019608,1.39277,1.44715803134222,0.945,2.03183,-5.638272164,12.8445542449,402.566391726153,106.703820799442,1.6384,0.476370628847366,1.9398082729,2.09426636767829,0.893025,4.1283331489,31.7901129953372,0.202660966173494,0.077,0.070305,0.0643,0.117120218,0.0457754394646476,0.157575758,0.05371607691878,"130408A",3.757,0.677333151419902
"130418A",2.59006,21.12149747,-9.247183569,2.07,-0.22184875,1.28449,2.47712125471966,0.198,1.68684,-5.744727495,6.7084108036,446.117655375216,85.5104039587836,4.2849,0.0492168678765625,1.6499145601,6.13612971058392,0.039204,2.8454291856,33.001893991809,0.0667193561709255,0.06047,0.06867,0.031625,0.003,0.0292454196637412,0.103030303,0.0877362588943192,"130418A",1.218,0.345961541813141
"130420A",3.56731,20.79265849,-10.8728952,1.52,0.531478917,0.914676,2.09166695759568,1.17,2.29559,-5.148741651,12.7257006361,432.334647081769,118.219850030183,2.3104,0.282469839215493,0.836632184976,4.37507066149759,1.3689,5.2697334481,26.5095405887422,0.0412728533734682,0.05505,0.08535,0.0286905,0.005,0.0111214976087664,0.151515152,0.0154828692044739,"130420A",1.297,0.361160995195026
"130427A",3.99565951219172,20.49692965,-10.2224123288718,1.95,0.806179974,1.39960721560758,2.23894889831176,0.893726137369275,1.81426,-5.113509275,15.9652949373682,420.124125077049,104.49771382147,3.8025,0.649926150478641,1.95890035798082,5.01289216925145,0.798746408617005,3.2915393476,26.147977105511,0.0249708024012773,0.801987747614133,0.596498542351561,0.318755198824172,0.22220614282072,0.0510934685037089,0.4,0.065802194705171,"130427A",0.34,0.127104798364808
"130505A",3.24559,20.71960885,-8.91721463,1.18,1.477121255,1.3304,1.94448267215017,0.724,1.92439,-4.677780705,10.5338544481,429.302190896998,79.516716757486,1.3924,2.18188720197277,1.76996416,3.78101286229226,0.524176,3.7032768721,21.8816323240703,0.573753494860134,0.014975,0.024355,0.01565,0,0.0125337512738,0.042424242,0.027198240266324,"130505A",2.27,0.514547752660286
"130511A",2.65954,21.01365445,-10.51570016,1.35,0.113943352,1.16497,0.734799829588847,0.65,2.06879,-6.657577319,7.0731530116,441.573673344005,110.579949855024,1.8225,0.0129830874649959,1.3571551009,0.539930789563798,0.4225,4.2798920641,44.3233357584632,0.176931769719328,0.0838,0.089385,0.04916,0.01,0.0478561412369649,0.187878788,0.0404936579440628,"130511A",1.3033,0.362350507594848
"130514A",3.68772,21.19799139,-10.7212464,1.8,0.447158031,1.17745,2.3096301674259,0.65,2.0604,-5.040958608,13.5992787984,449.354838970514,114.945124369513,3.24,0.199950304687797,1.3863885025,5.33439151028379,0.4225,4.24524816,25.4112636875693,0.0272768816746671,0.078,0.078365,0.04188,0.08,0.00578480828803656,0.03030303,0.028200940433751,"130514A",3.6,0.662757831681574
"130604A",2.071571247,21.35024026,-8.316052869,1.51,-0.096910013,1.742079764,1.57634135020579,0.98,2.08823,-5.853871964,4.29140743139714,455.832759159725,69.1567353200031,2.2801,0.00939155061966017,3.0348419041383,2.48485205236862,0.9604,4.3607045329,34.2678169709052,0.0525216608426825,0.166441725,0.100184013,0.041653571,0.015,0.0188006269082896,0.072727273,0.0658021941113909,"130604A",1.06,0.313867220369153
