GRB,Redshift_crosscheck,log10T90,log10Fa,log10Ta,Alpha,Beta,Gamma,log10Fluence,PhotonIndex,log10NH,log10PeakFlux,T90Err,log10FaErr,log10TaErr,AlphaErr,BetaErr,log10FluenceErr,PhotonIndexErr,log10PeakFluxErr,is_optical
150403A,2.06,1.611723308,-8.821023053,3.19694,1.24471,0.679,1.70996,-4.769551079,1.23,21.79039707,1.245512668,12.01358912,0.005105,0.006975,0.00458,0.0,0.00766402,0.04,0.014805494,0
150413A,3.139,2.420945406,-10.534778624686714,4.003066672670842,1.9346616812399668,1.0006589146066303,1.995015333716752,-5.366531544,1.75,21.25058364392849,0.204119983,,0.386995192454223,0.2947206049340019,0.26847598094577707,0.24079332439050705,0.040399487,0.14,0.081430215,1
150821A,0.755,2.23578087,-8.853871964,2.95174,1.82628,0.848,2.21622,-6.102372909,2.1,22.340573,-1.4977667946097688,99.0437544,0.021105,0.015485,0.027365,0.0005,0.104450572,0.37,0.1883988516472828,0
150910A,1.3585,2.049992857,-9.968560382483535,3.35987169064616,1.3400475531595657,0.876047287797822,1.78547,-5.318758763,1.42,20.842422,0.041392685,,0.43815846632213074,0.3033365634932017,0.16454144265310255,0.10194668354304859,0.036191207,0.12,0.157925266,1
151021A,2.33,2.042181595,-9.642065153,3.15765,1.33346,1.27,1.96079,-4.552841969,1.57,22.33647975,0.986771734,3.648780623,0.06282,0.05208,0.02141,0.04,0.015510517,0.04,0.035818102,0
151027A,0.81,2.11290649,-9.935542011,3.99907,1.74508,0.9235,2.00612,-5.107905397,1.72,21.65076489,0.832508913,5.47526252,0.02221,0.01731,0.02499,0.002440971,0.011135756,0.05,0.038320101,0
151215A,2.59,1.250420002,-10.72815839,3.06337,1.07478,1.015,2.20942,-6.508638306,1.99,11.58323846,0.204119983,1.003450114,0.093,0.11588,0.071395,0.35435971,0.098066496,0.33,0.05428681,0
160117B,0.87,0.6970621878108274,-11.74958,4.10299,0.973333,0.64,1.83834,-6.4710833,1.73,20.95374423,-0.7059298077884262,2.461495511,0.12265,0.162075,0.093958,0.015,0.005627928835757,0.0041822719666068,0.1221917217848072,0
160121A,1.96,1.079181246,-11.17263073,3.8244,0.798663,1.02,2.2054,-6.214670165,1.77,16.38465801,0.079181246,2.383886728,0.0694,0.120385,0.106048,0.03,0.035597908,0.13,0.072382414,0
160131A,0.972,2.511883361,-10.143403709254319,3.762422491773532,1.3321251614382725,0.9535979820370349,2.02332,-4.690369833,1.24,21.680967,0.806179974,,0.4234861998948958,0.2978632417999587,0.18807067143238654,0.10405337864901887,0.010644473,0.05,0.020357554,1
160203A,3.52,1.305351369,-11.36754271,3.66139836,1.146279559,0.61,1.75592,-5.920818754,1.93,22.0158332,0.113943352,3.236126049,0.08458679,0.087010427,0.0601909,0.25,0.036191207,0.2,0.133629071,0
160227A,2.38,2.500373714,-10.99567863,4.47751,1.10229,0.679,1.72551,-5.508638306,0.75,21.4198963,-0.22184875,75.36821526,0.03055,0.03885,0.03434,0.001,0.028018999,0.51,0.072382414,0
160314A,0.726,0.941014244,-10.775394129091472,3.2584286041810353,1.0065397861523948,0.9493305123568916,1.95129,-6.552841969,1.53,11.89812103,-0.045757491,,0.412956756157711,0.3725786722662481,0.21418042862448977,0.09954969822113163,0.062042069,0.22,0.096509885,1
160327A,4.99,1.447158031,-11.22402567,3.76407,1.49693,0.78,1.93554,-5.853871964,1.84,20.72655851,0.255272505,9.225420765,0.0673,0.06033,0.1004,0.02,0.031021034,0.11,0.048254942,0
160425A,0.555,2.483701382,-10.751049449538325,3.6073444418106013,1.163200441458931,1.056248131881159,2.51113,-5.677780705,2.2,22.05510681,0.447158031,,0.41298036935937343,0.35034492655243876,0.22403383163749668,0.13859938280422374,0.041361379,0.18,0.031021034,1
160804A,0.736,2.15896526,-11.5214335,4.38419,0.948229,0.92,1.87827,-4.943095149,1.4,21.30214687,0.462397998,19.22975247,0.05875,0.095375,0.070062,0.005,0.011428802,0.23,0.044927015,0
161014A,2.823,1.26245109,-10.839044129659635,3.7810634963006855,1.39809730633389,0.9144345204647168,1.83236,-5.721246399,1.47,22.18657496,0.462397998,,0.46418602271780696,0.3081819602772995,0.18234573668712917,0.08991618948564256,0.045715209,0.15,0.089854031,1
161023A,2.71,1.643452676,-10.46575894426434,3.99786185890936,1.4040846561128604,0.8921799884266017,1.9542974144585417,-5.420565983485856,1.4842948827309896,21.187248830385258,0.5882097915072286,,0.42375109439197,0.3015788873770513,0.18931726529771553,0.0966330376547066,0.0255406174190192,0.1590307472179342,0.0451456901736497,1
161108A,1.159,2.021602716,-11.81247928,4.69106,0.883711,0.84,2.00325,-5.958607315,1.85,21.16074757,-0.22184875,11.8942948,0.13355,0.18179,0.0812555,0.005,0.039481317,0.17,0.072382414,0
161117A,1.549,2.099335278,-10.74958,4.08464,1.141,1.375,1.92624,-4.698970004,1.19,21.87736847,0.832508913,1.095627703,0.03835,0.04019,0.02365,0.674290141,0.0,0.12,0.019160051,0
161129A,0.645,1.550595207,-10.43651891,3.70506,2.32574,0.71,1.74506,-5.443697499,1.57,21.51361441,0.531478917,2.093571159,0.10625,0.050725,0.10628,0.005,0.012063736,0.06,0.025546734,0
161219B,0.1475,0.84135947,-10.13667714,4.0135,0.871656,0.73,1.86204,-5.823908741,1.29,21.16590877,0.72427587,0.791979781,0.0277,0.03841,0.008668,0.0,0.028952965,0.35,0.032776942,0
170113A,1.968,1.315130317,-10.700927458642607,3.740547028228521,1.2640377071948927,0.9278474513884646,1.81917,-6.173925197,0.75,21.4429483,0.041392685,,0.4357289219529621,0.2897867995198511,0.1891589572030843,0.09542978350513964,0.04537405,0.59,0.039481317,1
170202A,3.645,1.664641976,-10.65364703,3.77629,1.1958,1.04,1.99768,-5.48148606,1.68,21.7153121,0.672097858,11.44830537,0.04485,0.068655,0.059155,0.0,0.013160439,0.07,0.027720924,0
170405A,3.51,2.216693599,-10.31069114,3.6300738,1.81152426,0.612,1.8473,-5.431798276,1.59,13.21022485,-0.0335186812736592,35.39093667,0.048255345,0.035670699,0.072401387,0.0475,0.035213066,0.12,0.1539527693083039,0
170519A,0.818,2.335257256,-11.06348626,4.1513,1.37345,0.975,1.97351,-5.958607315,1.94,21.33992622,-0.15490196,49.40433008,0.053,0.052235,0.066745,0.224423613,0.078962633,0.26,0.062042069,0
170531B,2.366,2.215187969,-11.39577395,3.80257,1.02082,0.99,2.06685,-5.698970004,1.95,9.634585075,-0.096910013,8.820503864,0.08415,0.11435,0.107427,0.035,0.043429448,0.14,0.10857362,0
170607A,0.557,1.361727836,-10.472983038904324,3.875947709709263,1.1836679516912527,0.9465924427262242,1.94001,-5.124938737,1.61,20.90203663,1.0833454232818145,,0.3901736673595684,0.31092583448026434,0.17396225222927908,0.10155776248672094,0.017371779,0.07,0.0231184496675564,1
170705A,2.01,2.337059726,-10.18641901,3.63746,0.774169,0.66,1.89159,-5.022276395,1.65,21.08891889,1.1430148,18.07805176,0.04055,0.06603,0.027333,0.005,0.013714563,0.05,0.012497683,0
170714A,0.793,3.0,-11.110886370749952,3.9691674840337376,1.6618935103231205,0.9553230387732233,1.84715,-5.552841969,1.76,21.06857952,-0.397940009,,0.4948193489581758,0.34668987178663824,0.34868979810199563,0.09619125804823508,0.046531552,0.17,0.217147241,1
170903A,0.886,1.465382851,-11.26042766,4.41384,0.971187,1.14,2.20256,-5.619788758,1.94,21.73970839,0.591064607,3.59505881,0.04095,0.065935,0.051271,0.005,0.036191207,0.12,0.05567878,0
171205A,0.0368,2.277379975,-12.42945706,5.48376,1.13263,0.67,1.66173,-5.443697499,1.41,19.67443398,0.0,35.1681973,0.0719,0.109545,0.115455,0.01,0.036191207,0.14,0.130288345,0
171222A,2.409,2.242541428,-12.10957898,4.78231,0.718496,1.34,1.99001,-5.721246399,2.07,20.02880298,-0.15490196,22.66456934,0.20975,0.378455,0.126956,0.015,0.045715209,0.17,0.124084138,0
180115A,2.487,1.611723308,-10.320492060850802,3.337821691936944,1.1971567003794048,0.9449260028462767,1.9512,-6.119186408,1.66,20.61397389,-0.22184875,,0.3845925541677859,0.2989321847068016,0.20186684886732442,0.09892998234621247,0.062858412,0.22,0.144764827,1
180205A,1.409,1.190331698,-10.30627305,3.21372,1.09633,1.03,1.88733,-6.0,2.04,21.4933967,0.531478917,3.123262328,0.06455,0.088815,0.042095,0.005,0.043429448,0.13,0.038320101,0
180325A,2.248,1.973589623,-10.845579724504098,3.753036002080792,1.4377291053445502,0.9849213704765445,1.85846,-5.187086643,1.18,22.14319598,0.973127854,,0.3950649493760281,0.2931140550348508,0.1928390991517107,0.10084151737289954,0.013362907,0.05,0.013860462,1
180329B,1.998,2.322219295,-11.14935376,4.02296,1.50063,0.77,1.86768,-5.48148606,0.97,21.41988474,0.146128036,44.04594331,0.04825,0.04314,0.069665,0.0,0.039481317,0.56,0.124084138,0
180620B,1.1175,2.29841638,-10.98296666,4.6659,1.09835,0.9,1.99236,-5.0,1.3,21.21643247,0.556302501,27.4443118,0.0437,0.067125,0.059445,0.005,0.013028834,0.2,0.024127471,0
180624A,2.855,2.686993566,-11.54363397,4.171185481,1.243849338,0.95,2.06008,-5.236572006,1.91,21.1034582,0.146128036,38.50431688,0.088149935,0.099379055,0.123366444,0.0,0.022463508,0.1,0.062042069,0
180720B,0.654,3.0644401901042517,-8.847711656,3.62033,1.34127,0.729,1.8461,-4.065501549,1.36,21.24271531,1.831869774,3.688453378,0.004975,0.00614,0.005375,0.0,0.005049936,0.03,0.016629833,0
180728A,0.117,0.938519725,-9.42365865,3.8695,1.1986,0.8595,1.70111,-4.528708289,1.97,21.58733599,2.120573931,0.297321378,0.009885,0.014745,0.0091,0.042486494,0.008803267,0.03,0.009541318,0
181010A,1.39,1.214843848,-9.928117993,3.15711,1.07011,1.115,1.76613,-6.161150909,1.52,22.27837171,0.146128036,2.192792779,0.034615,0.057805,0.033375,0.007041969,0.04405886,0.15,0.062042069,0
181020A,2.938,2.376576957,-10.42365865,4.29043,2.64643,1.228,1.93674,-5.091514981,1.25,20.65703194,0.886490725,11.5888181,0.1418,0.047555,0.091985,0.029531206,0.016084981,0.06,0.016920564,0
181201A,0.45,1.283301229,-10.37569838247617,4.079510693528984,1.2887235382178308,0.8847948379838256,1.9791361278314552,-5.371530119119361,1.6235777840195682,21.146843483299797,0.899550776141651,,0.4173805468932521,0.28578770193382397,0.18377027896509812,0.0882395827373364,0.0288230416508681,0.1782357656960614,0.0293124960699646,1
190114A,3.3765,1.823474229,-10.75202673,3.74534,1.18375,0.86,1.83214,-6.096910013,2.06,21.6447605,-0.301029996,10.18381229,0.03365,0.042215,0.04616,0.0,0.065144172,0.22,0.173717793,0
190627A,1.942,0.204119983,-11.39794001,4.71457,1.55937,0.964,1.95997,-7.004364805,2.38,21.25707831,0.041392685,0.284871976,0.06155,0.06135,0.11984,0.023,0.096509885,0.38,0.11844395,0
190719C,2.469,2.268811904,-11.257,4.88123,1.55953,0.915,1.5415,-5.292429824,1.64,20.95382587,0.740362689,9.689285646,0.2175,0.1943,0.21085,0.22,0.025546734,0.09,0.02368879,0
190829A,0.0785,1.764922985,-9.56068,4.0838,1.03996,1.16,2.0913,-5.193820026,2.56,22.04910001,1.255272505,8.854522046,0.013585,0.01916,0.009675,0.075,0.047500959,0.21,0.065144172,0
191011A,1.722,0.867467488,-10.8132081,3.15321333,1.30602449,0.94,1.81479,-6.48148606,1.94,21.65033473,0.255272505,0.950286355,0.05719327,0.06597695,0.05756962,0.19,0.052641755,0.17,0.048254942,0
191221B,1.148,1.681241237,-8.11145684,1.95518066,1.15734724,1.39,1.843,-4.721246399,1.24,16.3283796,0.681241237,16.0,0.06184721,0.05366691,0.00551831,0.175,0.022857604,0.05,0.063334612,0
200205B,1.465,2.660865478,-11.7337376,4.53640048,1.56884903,0.516,1.90881,-5.26760624,1.36,16.75891189,0.301029996,5.385164807,0.10035241,0.08886983,0.19267266,0.18,0.016084981,0.22,0.043429448,0
200613A,1.2255,2.580924976,-10.855655372854498,4.271143030450569,1.1751844041494277,0.9455143434202341,2.009964233485637,-5.23247535249562,1.7465672554506322,20.993804988080655,0.2283698999116428,,0.4593197475395536,0.3513738117183345,0.20650866298794013,0.11578198735434897,0.041388018888279,0.1762733237513506,0.0694499683839808,1
200829A,1.25,1.115277591,-8.6381,2.97975,1.29833,0.64,1.88219,-4.292429824,0.83,21.08966848,1.994317153,2.91,0.00955,0.00926,0.00866,0.0195,0.008515578,0.03,0.007040235,0
201014A,4.56,1.558708571,-11.363141631182444,4.206514122394347,1.2349977923599724,0.9477384334472547,1.97336,-6.508638306,2.55,22.1524657,-0.522878745,,0.51409505074776,0.32391229299189694,0.1990100401653373,0.09333057257880811,0.098066496,0.37,0.289529655,1
201015A,0.426,0.990338855,-10.953713731722644,3.8693121838228834,0.9359693713726377,0.9792367206823367,2.1574,-6.698970004,3.03,21.35536147,0.255272505,,0.4597135361645659,0.31249315119704457,0.20467656224607012,0.12156238164237998,0.130288345,0.68,0.096509885,1
201020A,2.903,1.15136985,-10.569657127678663,3.700641669063203,1.0533809268649832,0.9826769201614038,2.0761,-6.036212173,2.25,20.93258486,0.322219295,,0.38494439428884153,0.30139892245886646,0.1938345122733911,0.10612875131501881,0.033044145,0.14,0.041361379,1
201021C,1.07,1.387033701,-10.148202209765099,3.3063618874043965,1.2219099908102542,0.8934715597144964,1.6168,-6.0,1.63,20.75199541,0.0,,0.41938259815017354,0.3041961370857018,0.1909080935705716,0.10041684286247282,0.043429448,0.15,0.086858896,1
201104B,1.954,0.937517892,-9.38944702,2.72159651,1.19537497,0.605,1.55046,-5.744727495,1.47,21.73058526,0.612783857,0.161839373,0.02110237,0.02972805,0.02348264,0.175,0.024127471,0.07,0.031777645,0
210204A,0.876,2.301029996,-10.504618967422312,3.945276665428543,1.2450087706237172,0.8978759071177032,1.9895733311955677,-5.184512286668492,1.7104787117534632,21.0584880674433,0.4930255761977253,,0.4066249930621817,0.2876053264386995,0.19294155362999865,0.09901420120592352,0.0338538542545085,0.1437815759710847,0.0534933364415772,1
210210A,0.715,0.819543936,-10.1403778,3.72413045,1.5451851,0.965,1.85188,-6.008773924,1.53,21.12319546,0.84509804,0.58931824,0.05799791,0.08857348,0.10645081,0.15,0.035452611,0.58,0.031021034,0
210411C,2.826,1.10720997,-9.72925773,2.93128506,1.16829405,1.21,1.88408,-5.920818754,1.6,21.05996459,0.681241237,0.597059548,0.05048963,0.05901459,0.03209979,0.14,0.036191207,0.4,0.027143405,0
210517A,2.486,0.485721426,-10.8415194,3.057651,1.21043545,0.66,1.71079,-6.823908741,1.85,21.15768338,0.176091259,1.409113169,0.25872455,0.32132806,0.08060357,0.22,0.086858896,0.25,0.057905931,0
210610B,1.13,1.841234296,-9.19036,2.89514,1.05139,0.78,1.91684,-4.443697499,0.98,21.03780485,1.130333768,2.53,0.0226,0.02831,0.01291,0.029,0.012063736,0.11,0.022518973,0
210619B,1.937,1.784617293,-8.55006175,2.91049117,1.12578835,0.745,1.92306,-4.022276395,1.41,21.83430305,2.06069784,0.277416677,0.01027813,0.01099582,0.00437126,0.07,0.004571521,0.02,0.008308242,0
210722A,1.145,1.700703717,-10.3507,3.6504,1.43908,0.81,1.83712,-5.602059991,1.62,20.54058972,0.342422681,10.53830531,0.0364819,0.0395981,0.048071,0.09,0.034743559,0.14,0.098703291,0
210822A,1.736,2.257198426,-8.20842,2.4985,1.267456,0.77,1.70788,-4.698970004,1.3,21.53322281,1.442479769,42.72,0.017735,0.01621,0.008455,0.026,0.00868589,0.4,0.010974951,0
211024B,1.1137,2.780677274,-8.56429146,3.43921565,1.92622006,1.07,2.08,-5.167491087,1.63,20.98677173,-0.045757491,20.65497765,0.01916437,0.01167528,0.00965772,0.055,0.019160051,0.09,0.096509885,0
220101A,4.618,2.238948898,-8.69262974,3.04134881,1.20052929,0.491,1.62241,-4.602059991,1.13,21.90370028,0.86332286,12.50116167,0.01431841,0.02317526,0.01255481,0.016,0.0,0.13,0.017847718,0
220117A,4.961,1.697316542,-10.1070569,3.43803362,1.68612083,1.2,1.78537,-5.795880017,1.84,21.99532933,0.278753601,3.431095393,0.05084186,0.04500955,0.06200239,0.55,0.05428681,0.18,0.091430417,0
220521A,5.57,1.131939295,-10.6276115,3.30131796,1.71067512,1.1,2.02179,-6.091514981,1.97,21.85427081,0.672097858,2.691501432,0.16334814,0.13206168,0.12291833,0.4,0.042893282,0.18,0.036961232,0
230116D,3.81,1.612783857,-11.1278,3.79761,1.57289,0.84,1.76412,-6.090443971,1.38,12.161368,-0.22184875,11.18033989,0.1014,0.13824,0.23491,0.22,0.064181451,0.22,0.144764827,0
230325A,1.664,1.580354661,-10.9066853,3.7823081,0.931411844,1.025,2.0855,-5.886056648,1.82,22.22918251,0.51851394,11.56039866,0.1875455,0.20042492,0.05714513,0.18,0.066814536,0.18,0.052641755,0
230328B,0.09,1.283979284,-10.1038,3.66388,1.20938,0.865,1.89331,-5.366531544,1.22,21.14580437,0.924279286,3.815689721,0.0267,0.03231,0.02421,0.84,0.020199743,0.29,0.025850862,0
230506C,3.7,1.491361694,-11.4531,4.25859,1.14181,1.11,2.08995,-5.769551079,1.89,20.96124782,0.380211242,6.32455532,0.1023,0.11841,0.11299,0.29,0.051093469,0.17,0.090478017,0
230818A,2.42,0.992111488,-11.0883,3.9564,1.39195,1.02,2.00403,-5.721246399,1.36,21.31377445,0.826074803,1.249953617,0.2044,0.12794,0.19715,0.29,0.022857604,0.1,0.032410036,0
231210B,3.13,0.873320602,-10.048,3.24045,1.60174,0.84,1.66432281,-5.853871964,1.08,21.82763844,0.591064607,0.647,0.05243,0.04808,0.060675,0.362,0.062042069,0.19,0.077950292,0
970508A,0.83,1.120573931,-11.384728340931884,4.757865731424523,1.4738285157616087,0.8339990536413271,1.9590528867888668,-6.01308853019273,1.891259356416352,20.9147184367958,0.3291251840242593,,0.47383555370275765,0.46314006122505846,0.20559259409920116,0.11654037709160708,0.0513926781795972,0.2917474395113794,0.0729767332031779,1
990510A,1.62,1.829818187,-10.643120576531393,4.156527068343067,1.5305041099642844,0.8127401183968962,1.905947464825676,-5.439257894361808,1.613799247813114,21.098363886800136,0.4845315516117408,,0.4257611064625353,0.32149771255785,0.18653609614434297,0.13626804806213444,0.0316830013372644,0.1688872572665882,0.0565259302886677,1
