"formula_idx","wins","formula"
5789,1,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
5839,1,"Response ~  (log10T90Sqr+log10TaSqr+log10PeakFluxSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10NHSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
5956,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr"
6099,1,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
6208,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr"
6294,1,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr"
6367,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr"
6425,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr"
7566,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
7815,1,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
8239,1,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
9416,1,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr"
9819,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+AlphaSqr"
10455,1,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
11126,1,"Response ~  (AlphaSqr+log10FaSqr+log10PeakFluxSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+PhotonIndexSqr+log10TaSqr+log10T90Sqr"
11171,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
