"","PhotonIndex","log10Ta","log10PeakFlux","log10Fa","log10NH","Alpha","log10T90","Gamma","Beta","log10Fluence","PhotonIndexSqr","log10TaSqr","log10PeakFluxSqr","log10FaSqr","log10NHSqr","AlphaSqr","log10T90Sqr","GammaSqr","BetaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","Redshift_crosscheck","log10z"
"100728A",1.18,4.03148606,0.707570176,-10.17587417,21.52592288,1.5588143,2.297760511,1.90402,0.96,-4.420216403,1.3924,16.2528798519743,0.500655553964671,103.548415123673,463.365355835707,2.42990202188449,5.27970336591098,3.6252921604,0.9216,19.5383130493503,0.0276692267863542,0.0760751,0.053762484,0.034265796,0.005,0,0.02,0.017031156,"100728A",1.567,0.409425868671443
"100814A",1.47,5.22729477,0.397940009,-11.49349497,20.89608288,1.76532941,2.241795431,1.89414,1.1425,-5.045757491,2.1609,27.3246106124694,0.15835625076292,132.100426625415,436.646279727829,3.11638792581095,5.02564675445248,3.5877663396,1.30530625,25.4596686579826,0.0235643330529017,0.04362636,0.035347138,0.084015169,0.01745135,0.009650988,0.04,0.034743559,"100814A",1.44,0.387389826338729
"100816A",0.73,3.97801299,1.037426498,-11.5559552,21.34783526,1.04455013,0.462397998,1.91138,1.09,-5.698970004,0.5329,15.8245873486087,1.07625373875254,133.540100584407,455.730070288099,1.09108497408302,0.213811908554408,3.6533735044,1.1881,32.4782591064918,0.0930248425840856,0.08674922,0.112014005,0.047175154,0.015,0.021714724,0.24,0.015937412,"100816A",0.804,0.256236533205923
"100901A",1.52,4.91124,-0.096910013,-11.34103516,21.53188109,1.50754,2.64246452,1.98285,1.075,-5.677780705,2.3104,24.1202783376,0.00939155061966017,128.619078500356,463.6219032739,2.2726768516,6.98261873945883,3.9316941225,1.155625,32.2371937340703,0.0223211438768381,0.0283,0.02425,0.036255,5e-04,0.062042069,0.21,0.10857362,"100901A",1.408,0.381656482585787
"100906A",1.78,3.94074768,1.004321374,-10.4698003,21.96198081,1.71220056,2.058426024,2.02817,0.87,-4.920818754,3.1684,15.5294922774254,1.00866142227325,109.61671832188,482.328601098808,2.93163075766431,4.23711769628045,4.1134735489,0.7569,24.2144572097181,0.00604043448603348,0.048743085,0.039933316,0.059340084,0,0,0.03,0.017199781,"100906A",1.727,0.43568513794163
"101219B",1.56,4.42003952,-0.22184875,-11.99567863,20.49692965,0.66918137,1.531478917,1.85684,0.94,-5.677780705,2.4336,19.5367493583618,0.0492168678765625,143.896305794239,420.124125077049,0.447803705955077,2.34542767321549,3.4478547856,0.8836,32.2371937340703,0.0692396240032236,0.089446275,0.166829365,0.039390628,0.105,0.082722758,0.16,0.217147241,"101219B",0.55,0.190331698170291
"101225A",1.82,4.28937320649496,-0.338610804708651,-11.3986269218493,21.11770968,1.06878551861374,3.036628895,1.81612,0.898641901969219,-5.721246399,3.3124,18.3987225045969,0.11465727706544,129.928695703508,445.957662128766,1.14230248479844,9.22111504594892,3.2982918544,0.807557267974855,32.7326603580705,0.0202577864729536,0.841024380690653,0.624845522893211,0.280341289452995,0.202014891741244,0.091430417,0.32,0.109322034911467,"101225A",0.33,0.123851640967086
"110205A",1.8,4.08764186507059,0.556302501,-10.9294450982402,21.37042981,1.6796173992066,2.409933123,1.93577,0.903414827034064,-4.769551079,3.24,16.7088160170778,0.309472472618855,119.452770155447,456.695270264137,2.82111460771754,5.80777765733253,3.7472054929,0.816158349704988,22.7486174951901,0.204728382319217,0.788525550820367,0.615498706314797,0.28697035137645,0.200668897924794,0,0.04,0.024127471,"110205A",2.21,0.506505032404872
"110213A",1.83,3.84089,0.204119983,-9.896196279,21.56708403,1.8412,1.681241237,1.96436,1.1905,-5.229147988,3.3489,14.7524359921,0.0416649674599203,97.9347007924934,465.139113557081,3.39001744,2.82657209698929,3.8587102096,1.41729025,27.3439886804045,0.14476482742628,0.03588,0.023515,0.02785,0.226362665,0.029443694,0.12,0.162860431,"110213A",1.46,0.390935107103379
"110422A",0.86,3.50066971,1.487138375,-9.681936665,22.02088312,1.42239886,1.413299764,1.89199,0.778,-4.387216143,0.7396,12.2546884185115,2.21158054639764,93.7398975850713,484.919293384701,2.0232185169293,1.99741622292246,3.5796261601,0.605284,19.2476654853998,0.00950159657676303,0.024137407,0.029472713,0.022779716,0.005,0.010592548,0.1,0.0141464,"110422A",1.77,0.442479769064449
"110503A",0.88,2.54166555,0.130333768,-9.08249449,21.13638759,1.14649063,1,1.90907,0.687,-5,0.7744,6.4600637680568,0.0169868910810778,82.4917061608804,446.746880354706,1.3144407646778,1,3.6445482649,0.471969,25,0.147896600362852,0.028998071,0.028887961,0.006289914,0.001,0.017371779,0.25,0.019301977,"110503A",1.613,0.417139409727326
"110715A",1.25,2.61109719,1.731588765,-9.075720714,22.0746007,0.95853538,1.113943352,1.85342,0.755,-4.928117993,1.5625,6.8178285356259,2.99839965107422,82.3687064785287,487.287996064441,0.918790074711744,1.240869791465,3.4351656964,0.570025,24.2863469529303,0.133629071449258,0.02377653,0.035600881,0.009554076,0.0015,0.007360923,0.12,0.008863153,"110715A",0.82,0.260071387985075
"110731A",1.15,5.08952072,1.041392685,-12.08512818,21.95954126,1.42351927,1.588831726,1.85145,0.39,-5.22184875,1.3225,25.9032211593093,1.08449872437151,146.05032312703,482.221452349642,2.02640711206133,2.52438625354414,3.4278671025,0.1521,27.2677043678766,0.130539784388153,0.097418495,0.090702815,0.110855301,0.13,0.007238241,0.05,0.011844395,"110731A",2.83,0.583198773968623
"110801A",1.84,3.81746072880134,0.041392685,-10.4317860371409,21.39050236,1.50766851132653,2.58546073,2.04784,0.922958360716801,-5.327902142,3.3856,14.5730064159405,0.00171335437150922,108.822159924688,457.553591213166,2.27306434004556,6.68460718637213,4.1936486656,0.851852135617045,28.3865412347282,0.0534696645518069,0.795762875917567,0.595638791480148,0.27615768738945,0.203970219273962,0.027720924,0.1,0.078962633,"110801A",1.858,0.456062224454951
"110808A",2.32,4.50711,-0.397940009,-12.08440021,21.58733599,0.807091,1.681241237,2.33721,1.4,-6.48148606,5.3824,20.3140405521,0.15835625076292,146.032728435448,466.013075145149,0.651395882281,2.82657209698929,5.4625505841,1.96,42.0096615459743,0.204728382319217,0.0837,0.155655,0.0776,0.025,0.105283511,0.43,0.217147241,"110808A",1.348,0.370698092575577
"110818A",1.58,3.84627415,0.204119983,-11.28316228,22.06812647,1.37167718,2.012837225,1.95985,0.83,-5.397940009,2.4964,14.7938248369582,0.0416649674599203,127.309751036815,487.002205895915,1.88149828613275,4.0515136943457,3.8410120225,0.6889,29.1377563407629,0.0761271870594219,0.05514905,0.059648416,0.067338189,0.01,0.021714724,0.11,0.081430215,"110818A",3.36,0.639486489268586
"111107A",1.49,3.50002099967664,0.079181246,-10.7349772399854,21.56675205,1.08319297826086,1.424881637,2.11569,0.922146497264448,-6.055517328,2.2201,12.2501469981775,0.00626966971811252,115.239736343005,465.124793986179,1.17330702815363,2.0302876794598,4.4761441761,0.85035416241709,36.6692901097083,0.0207895824764161,0.811913894077862,0.62197886496731,0.276587887801161,0.202086587069313,0.039481317,0.14,0.072382414,"111107A",2.893,0.590284403718162
"111123A",1.68,4.42202873,-0.045757491,-11.60730305,21.35034301,1.46723371,2.462397998,2.55463,1.25,-5.13667714,2.8224,19.5543380889454,0.00209374798261508,134.729484094539,455.837146644656,2.15277475976036,6.06340390055441,6.5261344369,1.5625,26.3854520405986,0.131921983937837,0.07308827,0.070655771,0.105884147,0.005,0.017847718,0.07,0.048254942,"111123A",3.1516,0.618215503279417
"111209A",1.48,4.13326,-0.301029996,-9.057000407,21.14009932,2.77382,2.505149978,1.81212,0.2529,-4.443697499,2.1904,17.0838382276,0.09061905849176,82.0292563723982,446.903799259465,7.6940773924,6.2757764122734,3.2837788944,0.06395841,19.7464474626189,0.0401068361866461,0.02099,0.010455,0.04435,5e-05,0.012063736,0.03,0.086858896,"111209A",0.677,0.224533062606086
"111228A",2.27,4.10627835,1.093421685,-10.65757732,21.41342718,1.15297662,2.005180513,2.03824,0.99,-5.070581074,5.1529,16.8615218876787,1.19557098122824,113.583954331778,458.534863593163,1.32935508626662,4.02074888971494,4.1544222976,0.9801,25.710792428007,0.023242060897345,0.030118345,0.037264425,0.023299272,0,0.010218694,0.06,0.017511874,"111228A",0.714,0.234010817587179
"120118B",2.08,3.68307,0.342422681,-10.95467702,21.451745,1.0241,1.36660971,2.20884,1.01,-5.744727495,4.3264,13.5650046249,0.117253292463228,120.004948612516,460.177363545025,1.04878081,1.86762209946628,4.8789741456,1.0201,33.001893991809,0.366834332492466,0.1172,0.131765,0.077156,0.005,0.024127471,0.11,0.059221975,"120118B",2.943,0.595826777073223
"120119A",1.38,3.60091249974307,1.012837225,-10.5044590759749,22.02202812,1.46266542749052,2.404491618,1.61077,0.913267876812211,-4.769551079,1.9044,12.9665708308059,1.0258392443457,110.343660478831,484.969722518071,2.13939015277603,5.78157994103226,2.5945799929,0.834058214817084,22.7486174951901,0.378773543191014,0.793980450854924,0.602879358835947,0.267141365296107,0.200164722700322,0,0.04,0.012649354,"120119A",3.1,0.612783856719735
"120327A",1.52,3.48517215,0.591064607,-10.15181088,22.16619025,1.44859414,1.798650645,1.75797,0.63,-5.443697499,2.3104,12.1464249151356,0.349357369648064,103.059264143286,491.339990199195,2.09842498244234,3.23514414275892,3.0904585209,0.3969,29.6338424606189,0.051933835584684,0.04362492,0.051679097,0.058002882,0.02,0.012063736,0.06,0.022271512,"120327A",2.813,0.581266805273671
"120404A",1.85,3.79948,0.079181246,-11.02687215,21.70983536,1.90651,1.587710965,1.89579,0.69,-5.795880017,3.4225,14.4360482704,0.00626966971811252,121.591909412446,471.316951358306,3.6347803801,2.52082610838123,3.5940197241,0.4761,33.5922251714599,0.179553274179706,0.11705,0.068285,0.121385,0.005,0.027143405,0.13,0.072382414,"120404A",2.876,0.588383768378728
"120422A",1.19,5.23266697,-0.22184875,-12.73992861,22.0125926,0.86153199,0.728353782,2.32199,1.1,-6.638272164,1.4161,27.380803618929,0.0492168678765625,162.305780987897,484.554232973575,0.74223736979336,0.530499231753704,5.3916375601,1.21,44.0666573233372,0.181516258620399,0.11830242,0.217818621,0.214451933,0.035,0.075529475,0.24,0.144764827,"120422A",0.283,0.108226656374928
"120711A",1.73945067928945,3.93987499964481,0.15298088503652,-10.9030517122965,20.8890204759374,1.26061032393654,2.06069784,1.96823823014476,0.883716302989186,-5.59956740196432,3.02568866568053,15.5226150128262,0.0234031511865569,118.876536641012,436.351176444132,1.58913838881539,4.24647558778067,3.87396173060338,0.780954504168875,31.3551550891414,0.0183350782696789,0.796649114603519,0.594010142530627,0.290047950017533,0.205032778659739,0.0445850499081247,0.1906576904457,0.0796645497755468,"120711A",1.405,0.381115080709851
"120802A",1.21,3.53838419,0.477121255,-11.17198494,22.12127744,0.54215516,1.698970004,2.03526,0.91,-5.721246399,1.4641,12.520162676042,0.227644691972775,124.813247499587,489.350915577453,0.293932217514626,2.88649907449176,4.1422832676,0.8281,32.7326603580705,0.2694762542188,0.07803221,0.220557212,0.11816229,0.055,0.068572813,0.47,0.028952965,"120802A",3.796,0.680879174426811
"120811C",1.4,3.15909591,0.612783857,-10.14327111,21.91722026,1.01613299,1.428134794,1.92121,0.65,-5.522878745,1.96,9.97988696857873,0.375504055399796,102.885948810961,480.364543925354,1.03252625336634,2.03956898983342,3.6910478641,0.4225,30.5021896319728,0.0598545187495629,0.05294686,0.084200302,0.03800099,0.090734018,0.043429448,0.3,0.021185097,"120811C",2.671,0.564784384503987
"120815A",2.29,3.54024063321074,0.342422681,-10.6626913102765,21.77242733,1.05796028237845,0.986771734,1.84293,0.905451385369036,-6.30980392,5.2441,12.5333037410364,0.117253292463228,113.692985978246,474.038591840131,1.11927995909029,0.973718455021367,3.3963909849,0.819842211266707,39.8136255088474,0.03343969322178,0.807326444608379,0.607299994910327,0.283883223345687,0.1952865200339,0.062042069,0.23,0.059221975,"120815A",2.36,0.526339277389844
"120907A",1.73,3.2113827,0.462397998,-10.37675071,21.0438101,1.05329104,1.227886705,1.82021,0.78,-6.173925197,2.9929,10.3129788458593,0.213811908554408,107.676955297485,442.841943524862,1.10942201494428,1.50770576031576,3.3131644441,0.6084,38.1173523381515,0.035217186540104,0.04130341,0.062296694,0.028647271,0.005,0.071302079,0.25,0.059902687,"120907A",0.97,0.294466226161593
"120922A",1.58,3.59799,0.301029996,-10.59516628,21.0163605,1.06622,2.238046103,2.06954,1.17,-5.207608311,2.4964,12.9455320401,0.09061905849176,112.257548500849,441.68740866596,1.1368250884,5.00885035915349,4.2829958116,1.3689,27.1191843207963,0.075913913084108,0.16365,0.133375,0.03563,0.005,0.049033248,0.36,0.043429448,"120922A",3.1,0.612783856719735
"121024A",1.41,4.17178823,0.113943352,-11.31158018,21.94617755,1.30353551,1.838849091,2.00683,0.87,-5.958607315,1.9881,17.4038170359665,0.0129830874649959,127.951846168569,481.634709056124,1.69920482583096,3.38136597947153,4.0273666489,0.7569,35.5050011343715,0.201804932759115,0.063305895,0.065435085,0.06666149,0,0.039481317,0.22,0.066814536,"121024A",2.298,0.5182506513085
"121027A",1.82,5.40919042,0.113943352,-11.92081875,22.07736427,1.50995764,1.796574333,2.37144,1.16,-5.698970004,3.3124,29.2593409998198,0.0129830874649959,142.105919670352,487.410013110273,2.27997207459437,3.22767933399439,5.6237276736,1.3456,32.4782591064918,0.03343969322178,0.041584155,0.037953731,0.058939694,0,0.021714724,0.09,0.066814536,"121027A",1.773,0.442949869577862
"121128A",1.32,3.23392922,1.11058971,-9.617982957,22.04029767,1.54546584,1.367355921,1.98504,0.9455,-5.161150909,1.7424,10.4582981999698,1.23340950395788,92.5055961611425,485.774721382207,2.38846466260691,1.86966221469376,3.9403838016,0.89397025,26.6374787054715,0.0303933846890459,0.028690024,0.029795568,0.032445001,0.010337721,0.025176492,0.18,0.013466496,"121128A",2.2,0.505149978319906
"121211A",2.36,4.20933518,0,-11.2823295,21.66138196,1.15615612,2.260071388,2.0682,0.95,-5.886056648,5.5696,17.7185026575856,0,127.29095894657,469.215468417013,1.33669697381345,5.10792267885625,4.27745124,0.9025,34.645662863465,0.0937486856135703,0.054250775,0.063247159,0.074602829,0.005,0.089197405,0.26,0.130288345,"121211A",1.023,0.305995882770805
"121217A",1.53,3.60500584007781,0.255272505,-10.5877773237916,21.6003032,1.10833466308563,2.890979597,1.96847804960143,0.913796818616328,-5.207608311,2.3409,12.9960671069951,0.065164051808975,112.101028658196,466.57309833193,1.22840572539714,8.35776303027028,3.87490583176265,0.835024625713322,27.1191843207963,0.14763173580347,0.788684777099021,0.594198250748483,0.280085627893285,0.198609676293797,0.0302144713479088,0.08,0.0649371985063369,"121217A",3.1,0.612783856719735
"130215A",1.59,4.49925502146849,0.397940009,-11.2156137161972,21.1575730258515,1.74473426564299,1.81756537,1.95045663425091,0.910993110903947,-5.26760624,2.5281,20.2432957482094,0.15835625076292,125.789991030951,447.642896344239,3.04409765770878,3.30354387422324,3.80428108209339,0.829908448114451,27.7476754996869,0.10761765896651,0.800843387328842,0.624176738381725,0.380763252726082,0.199599230591904,0.040212452,0.14,0.121602455,"130215A",0.6,0.204119982655925
"130408A",1.28,3.58393,0.69019608,-10.32975415,20.06405721,1.39277,1.447158031,2.03183,0.945,-5.638272164,1.6384,12.8445542449,0.476370628847366,106.703820799442,402.566391726153,1.9398082729,2.0942663666878,4.1283331489,0.893025,31.7901129953372,0.202660966333188,0.077,0.070305,0.0643,0.117120218,0.075529475,0.26,0.088631527,"130408A",3.757,0.677333151419902
"130418A",2.07,2.59006,-0.22184875,-9.247183569,21.12149747,1.28449,2.07200023240372,1.68684,0.198,-5.744727495,4.2849,6.7084108036,0.0492168678765625,85.5104039587836,446.117655375216,1.6499145601,4.29318496308107,2.8454291856,0.039204,33.001893991809,0.169579312058566,0.06047,0.06867,0.031625,0.003,0.048254942,0.17,0.144764827,"130418A",1.218,0.345961541813141
"130420A",1.52,3.56731,0.531478917,-10.8728952,20.79265849,0.914676,2.091666958,2.29559,1.17,-5.148741651,2.3104,12.7257006361,0.282469839215493,118.219850030183,432.334647081769,0.836632184976,4.37507066318897,5.2697334481,1.3689,26.5095405887422,0.0412728533350444,0.05505,0.08535,0.0286905,0.005,0.018350471,0.25,0.025546734,"130420A",1.297,0.361160995195026
"130427A",1.21,3.9487762106582,2.519827994,-10.1897791265309,20.99021494,1.35013913071369,2.211734423,1.78644,0.90340366164378,-3.508638306,1.4641,15.5928335618601,6.34953311934606,103.831598647485,440.589123227399,1.82287567228432,4.89176915788314,3.1913678736,0.81613817587139,12.3105427623305,0.378773543191014,0.785143430285753,0.607017890469962,0.280358959678914,0.198318996433288,0.00420285,0.02,0.006035512,"130427A",0.34,0.127104798364808
"130511A",1.35,2.65954,0.113943352,-10.51570016,21.01365445,1.16497,0.73479983,2.06879,0.65,-6.657577319,1.8225,7.0731530116,0.0129830874649959,110.579949855024,441.573673344005,1.3571551009,0.539930790168029,4.2798920641,0.4225,44.3233357584632,0.176931769551824,0.0838,0.089385,0.04916,0.01,0.078962633,0.31,0.066814536,"130511A",1.3033,0.362350507594848
"130514A",1.8,3.68772,0.447158031,-10.7212464,21.19799139,1.17745,2.309630167,2.0604,0.65,-5.040958608,3.24,13.5992787984,0.199950304687797,114.945124369513,449.354838970514,1.3863885025,5.33439150831645,4.24524816,0.4225,25.4112636875693,0.0272768817014167,0.078,0.078365,0.04188,0.08,0.009544934,0.05,0.046531552,"130514A",3.6,0.662757831681574
"130604A",1.51,2.071571247,-0.096910013,-8.316052869,21.35024026,1.742079764,1.57634135,2.08823,0.98,-5.853871964,2.2801,4.29140743139714,0.00939155061966017,69.1567353200031,455.832759159725,3.0348419041383,2.48485205171982,4.3607045329,0.9604,34.2678169709052,0.0525216608675702,0.166441725,0.100184013,0.041653571,0.015,0.031021034,0.12,0.10857362,"130604A",1.06,0.313867220369153
"130606A",1.52,3.30222,0.414973348,-10.18045606,20.24962877,1.37571,2.441820772,1.86465,0.44,-5.537602002,2.3104,10.9046569284,0.172202879550329,103.641685589591,410.047465322812,1.8925780041,5.96248868257068,3.4769196225,0.1936,30.6650359325544,0.0303226795160044,0.06815,0.07782,0.05186,0.045,0.029951344,0.12,0.033407268,"130606A",5.913,0.839666556882433
"130702A",1.7069931932884,4.19088993150694,0.697313985603386,-10.5377410582391,21.1002489320261,1.38007417955102,1.770852012,1.95922507826468,0.872638984151407,-5.28621275756824,2.91382576193293,17.5635584180062,0.486246794518079,111.043986610498,445.220504993469,1.90460474106342,3.13591684840445,3.83856290730124,0.7614987966608,27.9440453182772,0.10761765896651,0.781964684703212,0.603436774609778,0.269587488043066,0.200166483767078,0.0328032555071814,0.171786515728631,0.043879736569635,"130702A",0.15,0.0606978403536116
"130831A",1.93,3.31959,1.133538908,-9.89279003,20.9938049880807,1.28481,1.511883361,1.79449,1.01,-5.187086643,3.7249,11.0196777681,1.28491045594983,97.8672945776674,440.739847877562,1.6507367361,2.28579129726866,3.2201943601,1.0201,26.905867841989,0.0249128885159663,0.054815,0.089045,0.06727,0.009011148,0.001336291,0.05,0.019160051,"130831A",0.4791,0.16999753706657
"131030A",1.3,2.84594,1.44870632,-9.294136288,20.84178667,1.11188,1.613841822,2.09466,0.693,-4.537602002,1.69,8.0993744836,2.09875000160794,86.3809693399184,434.38007159779,1.2362771344,2.60448542643628,4.3876005156,0.480249,20.5898319285544,0.0427179076225292,0.025175,0.027575,0.00815,0.0075,0,0.03,0.010818724,"131030A",1.295,0.36078268987328
"131105A",1.45,3.9488,0.544068044,-10.91009489,21.32749584,1.19347,2.050379756,2.24976,0.94,-5.148741651,2.1025,15.59302144,0.296010036501986,119.030170508804,454.862078805217,1.4243706409,4.20405714381462,5.0614200576,0.8836,26.5095405887422,0.0158047698317659,0.03335,0.047885,0.04544,0.005,0.030584118,0.11,0.074450483,"131105A",1.686,0.429106008332697
"131117A",1.68,2.87134,-0.15490196,-10.838632,22.01669496,0.951056,1.041392685,2.15896,0.86,-6.602059991,2.8224,8.2445933956,0.0239946172118416,117.475943631424,484.734856961689,0.904507515136,1.08449872437151,4.6611082816,0.7396,43.5871961247629,0.124850885316753,0.0823,0.12461,0.0362555,0.025,0.069487117,1.41,0.062042069,"131117A",4.042,0.702602841340427
"140206A",1.04,3.59073,1.28780173,-9.730487056,22.00531353,1.22509,1.971275849,1.88134,0.672,-4.795880017,1.0816,12.8933419329,1.65843329579099,94.6823783469835,484.233823553601,1.5008455081,3.88592847285067,3.5394401956,0.451584,23.0004651374599,0.063811704252879,0.012995,0.021325,0.015545,0.021902336,0.008143022,0.15,0.011193157,"140206A",2.73,0.571708831808688
"140213A",1.8,3.829176603,1.371067862,-10.12551818,20.99187128,1.108879519,1.77815125,1.96657,0.83,-4.920818754,3.24,14.6625934569626,1.87982708220925,102.526118413511,440.658659836089,1.22961378765767,3.16182186787656,3.8673975649,0.6889,24.2144572097181,0.0189868108841264,0.06303582,0.068643889,0.021746292,0.005,0,0.04,0.014784493,"140213A",1.2076,0.343920385393226
"140419A",1.21,3.68383,0.69019608,-10.00568285,22.04094236,1.36898,1.976349979,1.87322,0.678,-4.795880017,1.4641,13.5706034689,0.476370628847366,100.113689294784,485.803140116842,1.8741062404,3.9059592394933,3.5089531684,0.459684,23.0004651374599,0.0175057628798656,0.023985,0.02442,0.017885,0.001,0,0.04,0.017726305,"140419A",3.956,0.695131297704026
"140423A",1.33,3.90552,0.322219295,-10.85078089,21.81946365,1.18974,2.127104798,2.06486,0.77,-5.026872146,1.7689,15.2530864704,0.103825274070297,117.739445922789,476.088993973671,1.4154812676,4.52457482167462,4.2636468196,0.5929,25.2694435722306,0.0745819195938403,0.05035,0.05495,0.045115,0.149849463,0.013860462,0.06,0.041361379,"140423A",3.26,0.629409599102719
"140430A",2,4.14388,0.397940009,-11.36251027,21.67796993,0.875171,2.239549721,2.15785,1.03,-5.958607315,4,17.1717414544,0.15835625076292,129.106639635855,469.934380285984,0.765924279241,5.01558295283118,4.6563166225,1.0609,35.5050011343715,0.00923562857095551,0.0861,0.13071,0.0833725,0.035,0.078962633,0.22,0.034743559,"140430A",1.6,0.414973347970818
"140506A",1.68,3.30686,1.037426498,-9.903089987,21.81764402,0.948932,2.045714059,1.74751,0.9,-5.552841969,2.8224,10.9353230596,1.07625373875254,98.0711912906197,476.009590583442,0.900471940624,4.18494601119025,3.0537912001,0.81,30.8340539326878,0.0373575732732516,0.05516,0.06882,0.01557,0.047966029,0.046531552,0.16,0.035859177,"140506A",0.889,0.276231957921834
"140509A",1.59,3.58709,0.204119983,-11.09770006,20.90144742,1.40649,1.17092730333444,1.93407,0.86,-5.920818754,2.5281,12.8672146681,0.0416649674599203,123.158946621724,436.870504251025,1.9782141201,1.37107074969406,3.7406267649,0.7396,35.0560947177181,0.151511196244019,0.08395,0.088715,0.10418,0.22,0.04379136,0.121212121,0.117055576617339,"140509A",2.4,0.531478917042255
"140512A",1.45,3.53686,0.832508913,-9.504455662,21.32824297,1.25134,2.189770956,1.84304,0.871,-4.853871964,2.1025,12.5093786596,0.693071090224441,90.3346774309239,454.893948187355,1.5658517956,4.79509683974115,3.3967964416,0.758641,23.5600730429052,0.0134302087658966,0.01504,0.022285,0.02006,0.002482817,0.00930631,0.04,0.019160051,"140512A",0.725,0.236789099409293
"140518A",0.92,3.77824,0,-11.31158018,22.46148952,1.64981,1.781755375,1.93772,0.94,-6,0.8464,14.2750974976,0,127.951846168569,504.51851145707,2.7218730361,3.17465221634139,3.7547587984,0.8836,36,0.0174377429302028,0.09045,0.070125,0.18819,0,0.043429448,0.61,0.043429448,"140518A",4.707,0.756407872548958
"140614A",1.5,3.70006,-1.4317581319867,-10.9589,21.91211094,1.35595,2.857332496,1.77015,0.83,-5.886056648,2.25,13.6904440036,2.04993134851004,120.09748921,480.140605846868,1.8386004025,8.16434899269759,3.1334310225,0.6889,34.645662863465,0.0965452754396361,0.1129,0.098945,0.093145,0.05,0.133629071,0.46,0.163321606984505,"140614A",4.233,0.718750734739665
"140629A",1.86,2.85608,0.62324929,-9.847711656,21.74269921,1.16056,1.62324929,1.95996,0.815,-5.619788758,3.4596,8.1571929664,0.388439677485504,96.9774248597183,472.744968936535,1.3468995136,2.6349382574855,3.8414432016,0.664225,31.5820256845432,0.119342969960682,0.042785,0.06161,0.03501,0.001678552,0.036191207,0.11,0.041361379,"140629A",2.275,0.515211304327802
"140801A",1.83370502309806,3.87787507440513,0.574153872694756,-10.8482223391215,20.8744034307407,1.1409983785241,0.84509804,2.01128440967262,0.89060656343658,-6.05905855564194,3.36247411173506,15.0379150926926,0.329652669530386,117.683927919015,435.740718589319,1.30187729979463,0.714190697211842,4.04526497659214,0.793180050836315,36.7121905806978,0.131921983937837,0.785920760103386,0.599928537695617,0.265901449295978,0.197806079045168,0.0466131295127891,0.249571169609986,0.0548014009952138,"140801A",1.32,0.3654879848909
"140907A",1.72,3.87700165408139,0.397940009,-10.7081260728579,21.4811071,1.2057930880019,1.898725182,2.00735,0.927381605481048,-5.366531544,2.9584,15.0311418257498,0.15835625076292,114.663963992219,461.43796224167,1.45393697107316,3.60515731676093,4.0294540225,0.860036642184606,28.799660812747,0.119342969960682,0.791504599089039,0.605625162406819,0.275074120969794,0.203912193445915,0.020199743,0.07,0.034743559,"140907A",1.21,0.344392273685111
"141004A",1.86,3.30337,0.785329835,-10.61083392,21.49730845,1.54959,0.593286067,1.79496,1.08,-6.173925197,3.4596,10.9122533569,0.616742949741127,112.589796477823,462.134270594441,2.4012291681,0.351988357296328,3.2218814016,1.1664,38.1173523381515,0.118918281385487,0.0853,0.081935,0.09774,0.005,0.019446022,0.08,0.021358745,"141004A",0.573,0.196728722623287
"141121A",1.73,5.76634,-0.045757491,-12.65757732,21.59590717,2.33322,2.74028372,1.93447,0.82,-5.27572413,2.9929,33.2506769956,0.00209374798261508,160.214263611778,466.383206495257,5.4439155684,7.50915486609704,3.7421741809,0.6724,27.8332650958643,0.0298708467389642,0.1675,0.090095,0.2969,0.01,0.032776942,0.13,0.144764827,"141121A",1.47,0.392696953259666
"141220A",0.62,2.77561,0.949390007,-9.872830386,21.48574413,1.42066,0.857935265,1.80565,1.1,-5.585026652,0.3844,7.7040108721,0.90134138539146,97.4727798307249,461.63720081983,2.0182748356,0.73605291893062,3.2603719225,1.21,31.1925227035503,0.0285379269708387,0.042455,0.057375,0.050735,0.07,0.016703634,0.38,0.034157993,"141220A",1.3195,0.365394376854778
"141221A",1.74,3.38505608304619,0.491361694,-10.2290506125835,21.46788768,1.33926883825149,1.567026366,2.22288,0.857969739214149,-5.677780705,3.0276,11.458604685368,0.24143631433055,104.633476434795,460.870201441096,1.7936410211115,2.45557163173917,4.9411954944,0.736112073407195,32.2371937340703,0.0782985476819812,0.810250229754359,0.60429094484675,0.271797653435345,0.203636023329342,0.02068069,0.08,0.028018999,"141221A",1.45,0.389166084364532
"150120B",2.2,3.39431,0.079181246,-10.79048499,21.52664292,1.17705,2.01762288488796,2.01678,0.92,-6.26760624,4.84,11.5213403761,0.00626966971811252,116.434566319415,463.396355405186,1.3854467025,4.07080210562361,4.0674015684,0.8464,39.2828879796869,0.0141299769251024,0.0711,0.090535,0.057705,0.005,0.039006078,0.151515152,0.0542106768002651,"150120B",3.5,0.653212513775344
"150314A",1.08,2.49217,1.58546073,-8.609064893,22.01715025,1.19079,1.169968174,1.84772,0.73,-4.657577319,1.1664,6.2109113089,2.51368572637213,74.1159983318851,484.754905131075,1.4179808241,1.36882552817289,3.4140691984,0.5329,21.6930264824632,0.07726686575266,0.015025,0.015855,0.009925,0,0.005922197,0.03,0.010152339,"150314A",1.758,0.440594261839831
