"row","GRB","y","z","pred","z_pred"
190,"140614A",0.718750734739665,4.233,0.669327645523726,3.67011575780309
191,"140629A",0.515211304327802,2.275,0.454224687318273,1.84593310333998
192,"140801A",0.3654879848909,1.32,0.294941507830146,0.972157101800871
193,"140907A",0.344392273685111,1.21,0.404132209723136,1.53590050232731
194,"141004A",0.196728722623287,0.573,0.434005136591949,1.71647139755169
195,"141121A",0.392696953259666,1.47,0.490502558278487,2.09387354033624
196,"141220A",0.365394376854778,1.3195,0.521591476332811,2.32346780719676
198,"150120B",0.653212513775344,3.5,0.513272325501766,2.26041081837919
199,"150314A",0.440594261839831,1.758,0.377008090407387,1.38236384964756
200,"150323A",0.202215775801131,0.593,0.454647909210153,1.848707829498
201,"150403A",0.48572142648158,2.06,0.369081820279138,1.33927791278987
202,"150910A",0.372635880581721,1.3585,0.389722947764757,1.45314346702816
203,"151021A",0.52244423350632,2.33,0.495891914557181,2.13250602194746
204,"151027A",0.257678574869184,0.81,0.390407517013739,1.45701335464115
205,"151215A",0.555094448578319,2.59,0.521945754270631,2.32618004911703
206,"160117B",0.271841606536499,0.87,0.45286508787926,1.83703757535354
207,"160121A",0.471291711058939,1.96,0.44421753202335,1.78110593595792
208,"160131A",0.294906910605192,0.972,0.405520798657413,1.54402162513425
209,"160203A",0.655138434811382,3.52,0.55338465698727,2.57589416826993
210,"160227A",0.528916700277655,2.38,0.543656909809707,2.49668821490973
213,"160804A",0.239549720840473,0.736,0.43506729526444,1.72312323170006
217,"161117A",0.406369835469268,1.549,0.530890864965643,2.39539937960006
219,"161219B",0.0597526942092988,0.1475,0.338423332758615,1.17983355099491
220,"170113A",0.472463896606989,1.968,0.574512186641007,2.75415488774939
221,"170202A",0.666985718329661,3.645,0.456409786247529,1.86028814601065
222,"170405A",0.65417654187796,3.51,0.518587145090037,2.30055629894364
224,"170531B",0.527114111639805,2.366,0.544036618074558,2.49974674330416
230,"180115A",0.542451947375977,2.487,0.405152636911991,1.54186591144414
231,"180205A",0.381836799998343,1.409,0.429616205576792,1.68915729330731
232,"180325A",0.511616020569138,2.248,0.552533309998567,2.56889121310361
233,"180329B",0.476831628512261,1.998,0.571794157882495,2.73073290713004
234,"180620B",0.325823419002744,1.1175,0.394675579001253,1.48127888024004
235,"180624A",0.586024382386976,2.855,0.454277471402464,1.84627901863022
236,"180720B",0.218535505216528,0.654,0.332884032145679,1.152206963089
237,"180728A",0.0480531731156091,0.117,0.174712035203372,0.495243885760915
238,"181010A",0.378397900948138,1.39,0.594651646373909,2.93234530051672
239,"181020A",0.595275711802099,2.938,0.341414602147263,1.19489931087176
240,"181201A",0.161368002234975,0.45,0.240474861484555,0.739701994959977
241,"190114A",0.641126932803509,3.3765,0.516865097912395,2.28749497682911
242,"190719C",0.54020429984206,2.469,0.294332068629633,0.96939154299139
243,"190829A",0.0328201494385639,0.0785,0.188531815084201,0.543589497823822
244,"191011A",0.434888120867316,1.722,0.538230709772321,2.45327138367943
246,"200205B",0.391816923613249,1.465,0.505374338331066,2.20165357274261
247,"200613A",0.347427598618541,1.2255,0.331813164716528,1.14690666729863
250,"201015A",0.154119525515847,0.426,0.25268523814885,0.78930855406525
251,"201021C",0.315970345456918,1.07,0.400893477696342,1.51705947607606
253,"210204A",0.273232834043046,0.876,0.324027820337437,1.10876323022575
254,"210210A",0.234264124378789,0.715,0.355281036362765,1.26611025615078
255,"210411C",0.582744965691277,2.826,0.384709732796504,1.42498877585893
256,"210517A",0.542327382773974,2.486,0.444254087925908,1.78134004005254
257,"210610B",0.328379603438738,1.13,0.34135493157104,1.19459775993105
258,"210619B",0.4679039465228,1.937,0.271844920973662,0.870014271471096
259,"210722A",0.331427296520743,1.145,0.383363756541454,1.41748482458118
260,"210822A",0.437116093048079,1.736,0.338919364927306,1.18232468392934
264,"230116D",0.682145076373832,3.81,0.607947260060356,3.05459294212173
265,"230325A",0.425534220498263,1.664,0.53347125867625,2.41563345500056
268,"230818A",0.534026106056135,2.42,0.407192479075541,1.55383290921992
269,"231210B",0.615950051656401,3.13,0.51290943220382,2.25768758082339
