"","log10Ta","log10PeakFlux","log10NH","log10Fa","Alpha","PhotonIndex","log10T90","Beta","log10Fluence","Gamma","log10TaSqr","log10PeakFluxSqr","log10NHSqr","log10FaSqr","AlphaSqr","PhotonIndexSqr","log10T90Sqr","BetaSqr","log10FluenceSqr","GammaSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","is_optical","log10Ta_opt","log10PeakFlux_opt","log10NH_opt","log10Fa_opt","Alpha_opt","PhotonIndex_opt","log10T90_opt","Beta_opt","log10Fluence_opt","Gamma_opt","Redshift_crosscheck","log10z"
"100425A",3.60199415,0.146128036,20.53466438,-11.50168945,0.86819371,2.42,1.568201724,1.46,-6.327902142,2.17077,12.9743618566342,0.0213534029052173,421.672441199241,132.288860204241,0.753760318083564,5.8564,2.45925664715657,2.1316,40.0423455187282,4.7122423929,0.0442926372724909,0.070859065,0.115125536,0.055076895,0.035,0.083162773,0.32,0.062042069,"100425A",0,0,0,0,0,0,0,0,0,0,0,1.755,0.440121603187804
"100513A",3.74522911,-0.22184875,22.05240534,-11.57186521,0.96306136,1.62,1.924279286,1.36,-5.853871964,2.25722,14.0267410863914,0.0492168678765625,486.30858127966,133.908064438408,0.92748718312505,2.6244,3.70285077052867,1.8496,34.2678169709052,5.0950421284,0.0768849139302361,0.09817689,0.128616618,0.061569437,0.025,0.031021034,0.14,0.072382414,"100513A",0,0,0,0,0,0,0,0,0,0,0,4.772,0.761326322421457
"100621A",3.64164386,1.10720997,22.28454803,-9.804100348,0.94079321,1.9,1.803457116,0.27,-4.677780705,2.3024,13.2615700030757,1.2259139176674,496.601080901377,96.1203836336537,0.885091863982104,3.61,3.25245756925104,0.0729,21.8816323240703,5.30104576,0.0114965181711467,0.041282476,0.060455075,0.024177265,0.150679792,0,0.03,0.010178777,"100621A",0,0,0,0,0,0,0,0,0,0,0,0.542,0.188084373714938
"100704A",3.62503495,0.633468456,21.52730245,-10.35163999,1.01294211,1.73,2.2955671,1.29,-5.22184875,2.11575,13.1408783887215,0.401282284747024,463.424750773776,107.156450482567,1.02605171821125,2.9929,5.26962831060241,1.6641,27.2677043678766,4.4763980625,0.0511462884983093,0.04763446,0.053639373,0.01813996,0.01,0.014476483,0.06,0.020199743,"100704A",0,0,0,0,0,0,0,0,0,0,0,3.6,0.662757831681574
"100728A",4.03148606,0.707570176,21.52592288,-10.17587417,1.5588143,1.18,2.297760511,0.96,-4.420216403,1.90402,16.2528798519743,0.500655553964671,463.365355835707,103.548415123673,2.42990202188449,1.3924,5.27970336591098,0.9216,19.5383130493503,3.6252921604,0.0276692267863542,0.0760751,0.053762484,0.034265796,0.005,0,0.02,0.017031156,"100728A",0,0,0,0,0,0,0,0,0,0,0,1.567,0.409425868671443
"100814A",5.22729477,0.397940009,20.89608288,-11.49349497,1.76532941,1.47,2.241795431,1.1425,-5.045757491,1.89414,27.3246106124694,0.15835625076292,436.646279727829,132.100426625415,3.11638792581095,2.1609,5.02564675445248,1.30530625,25.4596686579826,3.5877663396,0.0235643330529017,0.04362636,0.035347138,0.084015169,0.01745135,0.009650988,0.04,0.034743559,"100814A",0,0,0,0,0,0,0,0,0,0,0,1.44,0.387389826338729
"100816A",3.97801299,1.037426498,21.34783526,-11.5559552,1.04455013,0.73,0.462397998,1.09,-5.698970004,1.91138,15.8245873486087,1.07625373875254,455.730070288099,133.540100584407,1.09108497408302,0.5329,0.213811908554408,1.1881,32.4782591064918,3.6533735044,0.0930248425840856,0.08674922,0.112014005,0.047175154,0.015,0.021714724,0.24,0.015937412,"100816A",0,0,0,0,0,0,0,0,0,0,0,0.804,0.256236533205923
"100906A",3.94074768,1.004321374,21.96198081,-10.4698003,1.71220056,1.78,2.058426024,0.87,-4.920818754,2.02817,15.5294922774254,1.00866142227325,482.328601098808,109.61671832188,2.93163075766431,3.1684,4.23711769628045,0.7569,24.2144572097181,4.1134735489,0.00604043448603348,0.048743085,0.039933316,0.059340084,0,0,0.03,0.017199781,"100906A",0,0,0,0,0,0,0,0,0,0,0,1.727,0.43568513794163
"101219B",4.42003952,-0.22184875,20.49692965,-11.99567863,0.66918137,1.56,1.531478917,0.94,-5.677780705,1.85684,19.5367493583618,0.0492168678765625,420.124125077049,143.896305794239,0.447803705955077,2.4336,2.34542767321549,0.8836,32.2371937340703,3.4478547856,0.0692396240032236,0.089446275,0.166829365,0.039390628,0.105,0.082722758,0.16,0.217147241,"101219B",0,0,0,0,0,0,0,0,0,0,0,0.55,0.190331698170291
"110205A",4.09817606341406,0.556302501,21.37042981,-10.92750002114,1.67879498859814,1.8,2.409933123,0.900609052127721,-4.769551079,1.93577,16.79504704674,0.309472472618855,456.695270264137,119.410256712015,2.81835261374223,3.24,5.80777765733253,0.811096664774392,22.7486174951901,3.7472054929,0.0965452754396361,0.789833088038672,0.612113158495473,0.285047875888888,0.200146369247487,0,0.04,0.024127471,"110205A",1,1.02454401585352,0.13907562525,5.3426074525,-2.731875005285,0.419698747149535,0.45,0.60248328075,0.22515226303193,-1.19238776975,0.4839425,2.21,0.506505032404872
"110213A",3.84089,0.204119983,21.56708403,-9.896196279,1.8412,1.83,1.681241237,1.1905,-5.229147988,1.96436,14.7524359921,0.0416649674599203,465.139113557081,97.9347007924934,3.39001744,3.3489,2.82657209698929,1.41729025,27.3439886804045,3.8587102096,0.14476482742628,0.03588,0.023515,0.02785,0.226362665,0.029443694,0.12,0.162860431,"110213A",0,0,0,0,0,0,0,0,0,0,0,1.46,0.390935107103379
"110422A",3.50066971,1.487138375,22.02088312,-9.681936665,1.42239886,0.86,1.413299764,0.778,-4.387216143,1.89199,12.2546884185115,2.21158054639764,484.919293384701,93.7398975850713,2.0232185169293,0.7396,1.99741622292246,0.605284,19.2476654853998,3.5796261601,0.00950159657676303,0.024137407,0.029472713,0.022779716,0.005,0.010592548,0.1,0.0141464,"110422A",0,0,0,0,0,0,0,0,0,0,0,1.77,0.442479769064449
"110503A",2.54166555,0.130333768,21.13638759,-9.08249449,1.14649063,0.88,1,0.687,-5,1.90907,6.4600637680568,0.0169868910810778,446.746880354706,82.4917061608804,1.3144407646778,0.7744,1,0.471969,25,3.6445482649,0.147896600362852,0.028998071,0.028887961,0.006289914,0.001,0.017371779,0.25,0.019301977,"110503A",0,0,0,0,0,0,0,0,0,0,0,1.613,0.417139409727326
"110715A",2.61109719,1.731588765,22.0746007,-9.075720714,0.95853538,1.25,1.113943352,0.755,-4.928117993,1.85342,6.8178285356259,2.99839965107422,487.287996064441,82.3687064785287,0.918790074711744,1.5625,1.240869791465,0.570025,24.2863469529303,3.4351656964,0.133629071449258,0.02377653,0.035600881,0.009554076,0.0015,0.007360923,0.12,0.008863153,"110715A",0,0,0,0,0,0,0,0,0,0,0,0.82,0.260071387985075
"110731A",5.08952072,1.041392685,21.95954126,-12.08512818,1.42351927,1.15,1.588831726,0.39,-5.22184875,1.85145,25.9032211593093,1.08449872437151,482.221452349642,146.05032312703,2.02640711206133,1.3225,2.52438625354414,0.1521,27.2677043678766,3.4278671025,0.130539784388153,0.097418495,0.090702815,0.110855301,0.13,0.007238241,0.05,0.011844395,"110731A",0,0,0,0,0,0,0,0,0,0,0,2.83,0.583198773968623
"110808A",4.50711,-0.397940009,20.79066861,-12.08440021,0.807091,2.32,1.681241237,1.4,-6.48148606,2.33721,20.3140405521,0.15835625076292,432.251901250839,146.032728435448,0.651395882281,5.3824,2.82657209698929,1.96,42.0096615459743,5.4625505841,0.204728382319217,0.0837,0.155655,0.0776,0.025,0.105283511,0.43,0.217147241,"110808A",0,0,0,0,0,0,0,0,0,0,0,1.348,0.370698092575577
"110818A",3.84627415,0.204119983,22.06812647,-11.28316228,1.37167718,1.58,2.012837225,0.83,-5.397940009,1.95985,14.7938248369582,0.0416649674599203,487.002205895915,127.309751036815,1.88149828613275,2.4964,4.0515136943457,0.6889,29.1377563407629,3.8410120225,0.0761271870594219,0.05514905,0.059648416,0.067338189,0.01,0.021714724,0.11,0.081430215,"110818A",0,0,0,0,0,0,0,0,0,0,0,3.36,0.639486489268586
"111107A",3.49456869498683,0.079181246,21.56675205,-10.72674807508,1.08175885121448,1.49,1.424881637,0.919991376903194,-6.055517328,2.11569,12.212010363982,0.00626966971811252,465.124793986179,115.063124266232,1.17020221218087,2.2201,2.0302876794598,0.846384133576235,36.6692901097083,4.4761441761,0.0965452754396361,0.811496581158893,0.62591219762254,0.27955602040713,0.199267200828539,0.039481317,0.14,0.072382414,"111107A",1,0.873642173746707,0.0197953115,5.3916880125,-2.68168701877,0.27043971280362,0.3725,0.35622040925,0.229997844225798,-1.513879332,0.5289225,2.893,0.590284403718162
"111209A",4.13326,-0.301029996,21.14009932,-9.057000407,2.77382,1.48,2.505149978,0.2529,-4.443697499,1.81212,17.0838382276,0.09061905849176,446.903799259465,82.0292563723982,7.6940773924,2.1904,6.2757764122734,0.06395841,19.7464474626189,3.2837788944,0.0401068361866461,0.02099,0.010455,0.04435,5e-05,0.012063736,0.03,0.086858896,"111209A",0,0,0,0,0,0,0,0,0,0,0,0.677,0.224533062606086
"111228A",4.10627835,1.093421685,21.41342718,-10.65757732,1.15297662,2.27,2.005180513,0.99,-5.070581074,2.03824,16.8615218876787,1.19557098122824,458.534863593163,113.583954331778,1.32935508626662,5.1529,4.02074888971494,0.9801,25.710792428007,4.1544222976,0.023242060897345,0.030118345,0.037264425,0.023299272,0,0.010218694,0.06,0.017511874,"111228A",0,0,0,0,0,0,0,0,0,0,0,0.714,0.234010817587179
"120118B",3.68307,0.342422681,21.451745,-10.95467702,1.0241,2.08,1.36660971,1.01,-5.744727495,2.20884,13.5650046249,0.117253292463228,460.177363545025,120.004948612516,1.04878081,4.3264,1.86762209946628,1.0201,33.001893991809,4.8789741456,0.366834332492466,0.1172,0.131765,0.077156,0.005,0.024127471,0.11,0.059221975,"120118B",0,0,0,0,0,0,0,0,0,0,0,2.943,0.595826777073223
"120119A",3.6084793271909,1.012837225,22.02202812,-10.5154396994985,1.45966592269042,1.38,2.404491618,0.912346386495011,-4.769551079,1.61077,13.0211230547641,1.0258392443457,484.969722518071,110.574472073789,2.13062460586368,1.9044,5.78157994103226,0.832375928950504,22.7486174951901,2.5945799929,0.0969169435192129,0.791793296908522,0.60449161219466,0.271914162226335,0.199050734722145,0,0.04,0.012649354,"120119A",1,0.902119831797725,0.25320930625,5.50550703,-2.62885992487463,0.364916480672605,0.345,0.6011229045,0.228086596623753,-1.19238776975,0.4026925,3.1,0.612783856719735
"120327A",3.48517215,0.591064607,22.16619025,-10.15181088,1.44859414,1.52,1.798650645,0.63,-5.443697499,1.75797,12.1464249151356,0.349357369648064,491.339990199195,103.059264143286,2.09842498244234,2.3104,3.23514414275892,0.3969,29.6338424606189,3.0904585209,0.051933835584684,0.04362492,0.051679097,0.058002882,0.02,0.012063736,0.06,0.022271512,"120327A",0,0,0,0,0,0,0,0,0,0,0,2.813,0.581266805273671
"120404A",3.79948,0.079181246,21.70983536,-11.02687215,1.90651,1.85,1.587710965,0.69,-5.795880017,1.89579,14.4360482704,0.00626966971811252,471.316951358306,121.591909412446,3.6347803801,3.4225,2.52082610838123,0.4761,33.5922251714599,3.5940197241,0.179553274179706,0.11705,0.068285,0.121385,0.005,0.027143405,0.13,0.072382414,"120404A",0,0,0,0,0,0,0,0,0,0,0,2.876,0.588383768378728
"120422A",5.23266697,-0.22184875,20.9181675200872,-12.73992861,0.86153199,1.19,0.728353782,1.1,-6.638272164,2.32199,27.380803618929,0.0492168678765625,437.569732398431,162.305780987897,0.74223736979336,1.4161,0.530499231753704,1.21,44.0666573233372,5.3916375601,0.181516258620399,0.11830242,0.217818621,0.214451933,0.035,0.075529475,0.24,0.144764827,"120422A",0,0,0,0,0,0,0,0,0,0,0,0.283,0.108226656374928
"120711A",3.93654411363106,0.15298088503652,20.8890204759374,-10.8907411109294,1.26051247112399,1.73945067928945,2.06069784,0.882913751100911,-5.59956740196432,1.96823823014476,15.4963795585633,0.0234031511865569,436.351176444132,118.608241945288,1.58889168985911,3.02568866568053,4.24647558778067,0.779536691883081,31.3551550891414,3.87396173060338,0.0745819195938403,0.803000819944175,0.599942234772866,0.292691552100527,0.20369934565316,0.0445850499081247,0.1906576904457,0.0796645497755468,"120711A",1,0.984136028407765,0.03824522125913,5.22225511898435,-2.72268527773235,0.315128117780997,0.434862669822362,0.51517446,0.220728437775228,-1.39989185049108,0.49205955753619,1.405,0.381115080709851
"120729A",3.52138487,0.462397998,21.34792103,-10.29756946,2.26312734,1.62,1.854306042,0.645,-5.619788758,1.8831,12.4001514026649,0.213811908554408,455.733732303116,106.039936783525,5.12174535705548,2.6244,3.43845089739771,0.416025,31.5820256845432,3.54606561,0.223182009707008,0.06906832,0.047294772,0.130088482,0.013331067,0.018095603,0.08,0.029951344,"120729A",0,0,0,0,0,0,0,0,0,0,0,0.8,0.255272505103306
"120802A",3.53838419,0.477121255,22.12127744,-11.17198494,0.54215516,1.21,1.698970004,0.91,-5.721246399,2.03526,12.520162676042,0.227644691972775,489.350915577453,124.813247499587,0.293932217514626,1.4641,2.88649907449176,0.8281,32.7326603580705,4.1422832676,0.2694762542188,0.07803221,0.220557212,0.11816229,0.055,0.068572813,0.47,0.028952965,"120802A",0,0,0,0,0,0,0,0,0,0,0,3.796,0.680879174426811
"120811C",3.15909591,0.612783857,21.91722026,-10.14327111,1.01613299,1.4,1.428134794,0.65,-5.522878745,1.92121,9.97988696857873,0.375504055399796,480.364543925354,102.885948810961,1.03252625336634,1.96,2.03956898983342,0.4225,30.5021896319728,3.6910478641,0.0598545187495629,0.05294686,0.084200302,0.03800099,0.090734018,0.043429448,0.3,0.021185097,"120811C",0,0,0,0,0,0,0,0,0,0,0,2.671,0.564784384503987
"120815A",3.53397424113753,0.342422681,21.77242733,-10.6629595236704,1.05540762731083,2.29,0.986771734,0.904468912096354,-6.30980392,1.84293,12.4889739370236,0.117253292463228,474.038591840131,113.698705803433,1.11388525978588,5.2441,0.973718455021367,0.818064012948762,39.8136255088474,3.3963909849,0.0235643330529017,0.810938362738794,0.602795695315845,0.281619161727978,0.19313433921696,0.062042069,0.23,0.059221975,"120815A",1,0.883493560284383,0.08560567025,5.4431068325,-2.6657398809176,0.263851906827707,0.5725,0.2466929335,0.226117228024089,-1.57745098,0.4607325,2.36,0.526339277389844
"120907A",3.2113827,0.462397998,21.0438101,-10.37675071,1.05329104,1.73,1.227886705,0.78,-6.173925197,1.82021,10.3129788458593,0.213811908554408,442.841943524862,107.676955297485,1.10942201494428,2.9929,1.50770576031576,0.6084,38.1173523381515,3.3131644441,0.035217186540104,0.04130341,0.062296694,0.028647271,0.005,0.071302079,0.25,0.059902687,"120907A",0,0,0,0,0,0,0,0,0,0,0,0.97,0.294466226161593
"120922A",3.59799,0.301029996,21.0163605,-10.59516628,1.06622,1.58,2.238046103,1.17,-5.207608311,2.06954,12.9455320401,0.09061905849176,441.68740866596,112.257548500849,1.1368250884,2.4964,5.00885035915349,1.3689,27.1191843207963,4.2829958116,0.075913913084108,0.16365,0.133375,0.03563,0.005,0.049033248,0.36,0.043429448,"120922A",0,0,0,0,0,0,0,0,0,0,0,3.1,0.612783856719735
"121024A",4.17178823,0.113943352,21.94617755,-11.31158018,1.30353551,1.41,1.838849091,0.87,-5.958607315,2.00683,17.4038170359665,0.0129830874649959,481.634709056124,127.951846168569,1.69920482583096,1.9881,3.38136597947153,0.7569,35.5050011343715,4.0273666489,0.201804932759115,0.063305895,0.065435085,0.06666149,0,0.039481317,0.22,0.066814536,"121024A",0,0,0,0,0,0,0,0,0,0,0,2.298,0.5182506513085
"121027A",5.40919042,0.113943352,22.07736427,-11.92081875,1.50995764,1.82,1.796574333,1.16,-5.698970004,2.37144,29.2593409998198,0.0129830874649959,487.410013110273,142.105919670352,2.27997207459437,3.3124,3.22767933399439,1.3456,32.4782591064918,5.6237276736,0.03343969322178,0.041584155,0.037953731,0.058939694,0,0.021714724,0.09,0.066814536,"121027A",0,0,0,0,0,0,0,0,0,0,0,1.773,0.442949869577862
"121128A",3.23392922,1.11058971,22.04029767,-9.617982957,1.54546584,1.32,1.367355921,0.9455,-5.161150909,1.98504,10.4582981999698,1.23340950395788,485.774721382207,92.5055961611425,2.38846466260691,1.7424,1.86966221469376,0.89397025,26.6374787054715,3.9403838016,0.0303933846890459,0.028690024,0.029795568,0.032445001,0.010337721,0.025176492,0.18,0.013466496,"121128A",0,0,0,0,0,0,0,0,0,0,0,2.2,0.505149978319906
"121217A",3.60285945865111,0.255272505,21.6003032,-10.5857832558186,1.10800031543427,1.53,2.890979597,0.912947206039287,-5.207608311,1.96847804960143,12.9805962787918,0.065164051808975,466.57309833193,112.058807139169,1.22766469900244,2.3409,8.35776303027028,0.83347260101494,27.1191843207963,3.87490583176265,0.0434736058796182,0.790531823467012,0.595409100112531,0.281439673053184,0.199075451292012,0.0302144713479088,0.08,0.0649371985063369,"121217A",1,0.900714864662778,0.06381812625,5.4000758,-2.64644581395465,0.277000078858567,0.3825,0.72274489925,0.228236801509822,-1.30190207775,0.492119512400358,3.1,0.612783856719735
"130215A",4.50094836594947,0.397940009,21.1575730258515,-11.1990367771164,1.7425240475552,1.59,1.81756537,0.908273684723689,-5.26760624,1.95045663425091,20.2585361929432,0.15835625076292,447.642896344239,125.418424735206,3.03639005630816,2.5281,3.30354387422324,0.824961086361547,27.7476754996869,3.80428108209339,0.378773543191014,0.810381515738091,0.6277839599621,0.388020923296279,0.199189780897308,0.040212452,0.14,0.121602455,"130215A",1,1.12523709148737,0.09948500225,5.28939325646288,-2.7997591942791,0.4356310118888,0.3975,0.4543913425,0.227068421180922,-1.31690156,0.487614158562727,0.6,0.204119982655925
"130408A",3.58393,0.69019608,20.06405721,-10.32975415,1.39277,1.28,1.447158031,0.945,-5.638272164,2.03183,12.8445542449,0.476370628847366,402.566391726153,106.703820799442,1.9398082729,1.6384,2.0942663666878,0.893025,31.7901129953372,4.1283331489,0.202660966333188,0.077,0.070305,0.0643,0.117120218,0.075529475,0.26,0.088631527,"130408A",0,0,0,0,0,0,0,0,0,0,0,3.757,0.677333151419902
"130418A",2.59006,-0.22184875,21.12149747,-9.247183569,1.28449,2.07,2.07200023240372,0.198,-5.744727495,1.68684,6.7084108036,0.0492168678765625,446.117655375216,85.5104039587836,1.6499145601,4.2849,4.29318496308107,0.039204,33.001893991809,2.8454291856,0.169579312058566,0.06047,0.06867,0.031625,0.003,0.048254942,0.17,0.144764827,"130418A",0,0,0,0,0,0,0,0,0,0,0,1.218,0.345961541813141
"130420A",3.56731,0.531478917,20.79265849,-10.8728952,0.914676,1.52,2.091666958,1.17,-5.148741651,2.29559,12.7257006361,0.282469839215493,432.334647081769,118.219850030183,0.836632184976,2.3104,4.37507066318897,1.3689,26.5095405887422,5.2697334481,0.0412728533350444,0.05505,0.08535,0.0286905,0.005,0.018350471,0.25,0.025546734,"130420A",0,0,0,0,0,0,0,0,0,0,0,1.297,0.361160995195026
"130427A",3.95922297975539,2.519827994,20.99021494,-10.193890497241,1.34794369266746,1.21,2.211734423,0.901132027277003,-3.508638306,1.78644,15.6754466034232,6.34953311934606,440.589123227399,103.91540346974,1.81695219860199,1.4641,4.89176915788314,0.812038930584361,12.3105427623305,3.1913678736,0.366834332492466,0.793496061624707,0.607405382824524,0.282014861095269,0.197599254786712,0.00420285,0.02,0.006035512,"130427A",1,0.989805744938848,0.6299569985,5.247553735,-2.54847262431025,0.336985923166865,0.3025,0.55293360575,0.225283006819251,-0.8771595765,0.44661,0.34,0.127104798364808
"130511A",2.65954,0.113943352,21.01365445,-10.51570016,1.16497,1.35,0.73479983,0.65,-6.657577319,2.06879,7.0731530116,0.0129830874649959,441.573673344005,110.579949855024,1.3571551009,1.8225,0.539930790168029,0.4225,44.3233357584632,4.2798920641,0.176931769551824,0.0838,0.089385,0.04916,0.01,0.078962633,0.31,0.066814536,"130511A",0,0,0,0,0,0,0,0,0,0,0,1.3033,0.362350507594848
"130514A",3.68772,0.447158031,21.19799139,-10.7212464,1.17745,1.8,2.309630167,0.65,-5.040958608,2.0604,13.5992787984,0.199950304687797,449.354838970514,114.945124369513,1.3863885025,3.24,5.33439150831645,0.4225,25.4112636875693,4.24524816,0.0272768817014167,0.078,0.078365,0.04188,0.08,0.009544934,0.05,0.046531552,"130514A",0,0,0,0,0,0,0,0,0,0,0,3.6,0.662757831681574
"130606A",3.30222,0.414973348,20.24962877,-10.18045606,1.37571,1.52,2.441820772,0.44,-5.537602002,1.86465,10.9046569284,0.172202879550329,410.047465322812,103.641685589591,1.8925780041,2.3104,5.96248868257068,0.1936,30.6650359325544,3.4769196225,0.0303226795160044,0.06815,0.07782,0.05186,0.045,0.029951344,0.12,0.033407268,"130606A",0,0,0,0,0,0,0,0,0,0,0,5.913,0.839666556882433
"130702A",4.19414720908102,0.697313985603386,21.1002489320261,-10.5450585407858,1.37991901749776,1.7069931932884,1.770852012,0.870382868405668,-5.28621275756824,1.95922507826468,17.5908708114421,0.486246794518079,445.220504993469,111.1982596286,1.90417649485198,2.91382576193293,3.13591684840445,0.757566337614078,27.9440453182772,3.83856290730124,0.0299157959274313,0.780494816969427,0.601904979800743,0.274188961915054,0.204294409652716,0.0328032555071814,0.171786515728631,0.043879736569635,"130702A",1,1.04853680227026,0.174328496400846,5.27506223300653,-2.63626463519645,0.34497975437444,0.4267482983221,0.442713003,0.217595717101417,-1.32155318939206,0.48980626956617,0.15,0.0606978403536116
"130831A",3.31959,1.133538908,20.54058972,-9.89279003,1.28481,1.93,1.511883361,1.01,-5.187086643,1.79449,11.0196777681,1.28491045594983,421.91582604537,97.8672945776674,1.6507367361,3.7249,2.28579129726866,1.0201,26.905867841989,3.2201943601,0.0249128885159663,0.054815,0.089045,0.06727,0.009011148,0.001336291,0.05,0.019160051,"130831A",0,0,0,0,0,0,0,0,0,0,0,0.4791,0.16999753706657
"131030A",2.84594,1.44870632,20.84178667,-9.294136288,1.11188,1.3,1.613841822,0.693,-4.537602002,2.09466,8.0993744836,2.09875000160794,434.38007159779,86.3809693399184,1.2362771344,1.69,2.60448542643628,0.480249,20.5898319285544,4.3876005156,0.0427179076225292,0.025175,0.027575,0.00815,0.0075,0,0.03,0.010818724,"131030A",0,0,0,0,0,0,0,0,0,0,0,1.295,0.36078268987328
"131105A",3.9488,0.544068044,21.32749584,-10.91009489,1.19347,1.45,2.050379756,0.94,-5.148741651,2.24976,15.59302144,0.296010036501986,454.862078805217,119.030170508804,1.4243706409,2.1025,4.20405714381462,0.8836,26.5095405887422,5.0614200576,0.0158047698317659,0.03335,0.047885,0.04544,0.005,0.030584118,0.11,0.074450483,"131105A",0,0,0,0,0,0,0,0,0,0,0,1.686,0.429106008332697
"140206A",3.59073,1.28780173,22.00531353,-9.730487056,1.22509,1.04,1.971275849,0.672,-4.795880017,1.88134,12.8933419329,1.65843329579099,484.233823553601,94.6823783469835,1.5008455081,1.0816,3.88592847285067,0.451584,23.0004651374599,3.5394401956,0.063811704252879,0.012995,0.021325,0.015545,0.021902336,0.008143022,0.15,0.011193157,"140206A",0,0,0,0,0,0,0,0,0,0,0,2.73,0.571708831808688
"140213A",3.829176603,1.371067862,20.99187128,-10.12551818,1.108879519,1.8,1.77815125,0.83,-4.920818754,1.96657,14.6625934569626,1.87982708220925,440.658659836089,102.526118413511,1.22961378765767,3.24,3.16182186787656,0.6889,24.2144572097181,3.8673975649,0.0189868108841264,0.06303582,0.068643889,0.021746292,0.005,0,0.04,0.014784493,"140213A",0,0,0,0,0,0,0,0,0,0,0,1.2076,0.343920385393226
"140419A",3.68383,0.69019608,22.04094236,-10.00568285,1.36898,1.21,1.976349979,0.678,-4.795880017,1.87322,13.5706034689,0.476370628847366,485.803140116842,100.113689294784,1.8741062404,1.4641,3.9059592394933,0.459684,23.0004651374599,3.5089531684,0.0175057628798656,0.023985,0.02442,0.017885,0.001,0,0.04,0.017726305,"140419A",0,0,0,0,0,0,0,0,0,0,0,3.956,0.695131297704026
"140423A",3.90552,0.322219295,21.81946365,-10.85078089,1.18974,1.33,2.127104798,0.77,-5.026872146,2.06486,15.2530864704,0.103825274070297,476.088993973671,117.739445922789,1.4154812676,1.7689,4.52457482167462,0.5929,25.2694435722306,4.2636468196,0.0745819195938403,0.05035,0.05495,0.045115,0.149849463,0.013860462,0.06,0.041361379,"140423A",0,0,0,0,0,0,0,0,0,0,0,3.26,0.629409599102719
"140430A",4.14388,0.397940009,21.67796993,-11.36251027,0.875171,2,2.239549721,1.03,-5.958607315,2.15785,17.1717414544,0.15835625076292,469.934380285984,129.106639635855,0.765924279241,4,5.01558295283118,1.0609,35.5050011343715,4.6563166225,0.00923562857095551,0.0861,0.13071,0.0833725,0.035,0.078962633,0.22,0.034743559,"140430A",0,0,0,0,0,0,0,0,0,0,0,1.6,0.414973347970818
"140506A",3.30686,1.037426498,21.81764402,-9.903089987,0.948932,1.68,2.045714059,0.9,-5.552841969,1.74751,10.9353230596,1.07625373875254,476.009590583442,98.0711912906197,0.900471940624,2.8224,4.18494601119025,0.81,30.8340539326878,3.0537912001,0.0373575732732516,0.05516,0.06882,0.01557,0.047966029,0.046531552,0.16,0.035859177,"140506A",0,0,0,0,0,0,0,0,0,0,0,0.889,0.276231957921834
"140509A",3.58709,0.204119983,20.90144742,-11.09770006,1.40649,1.59,1.17092730333444,0.86,-5.920818754,1.93407,12.8672146681,0.0416649674599203,436.870504251025,123.158946621724,1.9782141201,2.5281,1.37107074969406,0.7396,35.0560947177181,3.7406267649,0.151511196244019,0.08395,0.088715,0.10418,0.22,0.04379136,0.121212121,0.117055576617339,"140509A",0,0,0,0,0,0,0,0,0,0,0,2.4,0.531478917042255
"140512A",3.53686,0.832508913,21.32824297,-9.504455662,1.25134,1.45,2.189770956,0.871,-4.853871964,1.84304,12.5093786596,0.693071090224441,454.893948187355,90.3346774309239,1.5658517956,2.1025,4.79509683974115,0.758641,23.5600730429052,3.3967964416,0.0134302087658966,0.01504,0.022285,0.02006,0.002482817,0.00930631,0.04,0.019160051,"140512A",0,0,0,0,0,0,0,0,0,0,0,0.725,0.236789099409293
"140614A",3.70006,-1.4317581319867,21.14009932,-10.9589,1.35595,1.5,2.857332496,0.83,-5.886056648,1.77015,13.6904440036,2.04993134851004,446.903799259465,120.09748921,1.8386004025,2.25,8.16434899269759,0.6889,34.645662863465,3.1334310225,0.0965452754396361,0.1129,0.098945,0.093145,0.05,0.133629071,0.46,0.163321606984505,"140614A",0,0,0,0,0,0,0,0,0,0,0,4.233,0.718750734739665
"140629A",2.85608,0.62324929,21.74269921,-9.847711656,1.16056,1.86,1.62324929,0.815,-5.619788758,1.95996,8.1571929664,0.388439677485504,472.744968936535,96.9774248597183,1.3468995136,3.4596,2.6349382574855,0.664225,31.5820256845432,3.8414432016,0.119342969960682,0.042785,0.06161,0.03501,0.001678552,0.036191207,0.11,0.041361379,"140629A",0,0,0,0,0,0,0,0,0,0,0,2.275,0.515211304327802
"140801A",3.88765495173917,0.574153872694756,20.8744034307407,-10.8354398080646,1.13982369437447,1.83370502309806,0.84509804,0.890121018213724,-6.05905855564194,2.01128440967262,15.1138610237821,0.329652669530386,435.740718589319,117.406755834191,1.29919805425747,3.36247411173506,0.714190697211842,0.792315427065837,36.7121905806978,4.04526497659214,0.378773543191014,0.782432184185621,0.600688307921735,0.27276766009281,0.199575176385063,0.0466131295127891,0.249571169609986,0.0548014009952138,"140801A",1,0.971913737934793,0.143538468173689,5.21860085768517,-2.70885995201615,0.284955923593617,0.458426255774515,0.21127451,0.222530254553431,-1.51476463891048,0.502821102418155,1.32,0.3654879848909
