"formula_idx","wins","formula"
6871,1,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
7566,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+AlphaSqr"
8453,1,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10FaSqr"
8562,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr"
8739,1,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr"
8936,1,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10FaSqr"
9292,1,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+log10Fa+log10T90+log10NHSqr+log10TaSqr+log10FaSqr"
9522,1,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10NHSqr+log10T90+Alpha+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr"
9955,1,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH+log10PeakFlux)^2+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
11973,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
