"formula_idx","wins","formula"
1349,2,"Response ~ (BetaSqr + log10NHSqr + log10T90 + Beta)^2 + log10NH +      log10PeakFlux + PhotonIndex + log10Ta + log10Fa + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
1456,2,"Response ~ (log10FaSqr + log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + log10Fa +      Beta + log10T90 + log10NHSqr + BetaSqr + log10T90Sqr"
1600,2,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10Fa + log10PeakFlux +      log10NH)^2 + PhotonIndex + log10Ta + Beta + log10T90 + log10NHSqr +      log10PeakFluxSqr + log10TaSqr + log10FaSqr + BetaSqr"
1694,2,"Response ~ (log10PeakFluxSqr + log10Fa + log10Ta + PhotonIndex +      log10NH)^2 + log10PeakFlux + Beta + log10T90 + log10NHSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1770,2,"Response ~ (log10T90Sqr + log10FaSqr + log10Fa + PhotonIndex +      log10NH)^2 + log10PeakFlux + log10Ta + Beta + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr +      BetaSqr"
1819,2,"Response ~ (log10T90Sqr + log10FaSqr + log10T90 + PhotonIndex +      log10NH)^2 + log10PeakFlux + log10Ta + log10Fa + Beta + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
1840,2,"Response ~ (log10FaSqr + log10TaSqr + log10PeakFluxSqr + PhotonIndex +      log10NH)^2 + log10PeakFlux + log10Ta + log10Fa + Beta + log10T90 +      log10NHSqr + PhotonIndexSqr + BetaSqr + log10T90Sqr"
1886,2,"Response ~ (log10FaSqr + log10TaSqr + log10Fa + log10Ta + log10NH)^2 +      log10PeakFlux + PhotonIndex + Beta + log10T90 + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + BetaSqr + log10T90Sqr"
2040,2,"Response ~ (log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10Fa + log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10T90 + log10NHSqr + log10FaSqr + BetaSqr + log10T90Sqr"
2044,2,"Response ~ (log10FaSqr + log10TaSqr + log10PeakFluxSqr + log10Fa +      log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10T90 + log10NHSqr + PhotonIndexSqr + BetaSqr + log10T90Sqr"
2115,2,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + Beta + log10NH)^2 +      log10PeakFlux + PhotonIndex + log10Ta + log10Fa + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr"
2529,2,"Response ~ (log10FaSqr + log10TaSqr + log10NHSqr + log10Fa +      log10PeakFlux)^2 + log10NH + PhotonIndex + log10Ta + Beta +      log10T90 + log10PeakFluxSqr + PhotonIndexSqr + BetaSqr +      log10T90Sqr"
2851,2,"Response ~ (log10TaSqr + log10PeakFluxSqr + log10NHSqr + log10Fa +      PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta + Beta +      log10T90 + PhotonIndexSqr + log10FaSqr + BetaSqr + log10T90Sqr"
